"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00092423","FA-CBL05FMV (C)","","個","2022/11","9150","9150","8750","5.0000","5.0000","1","400","4.4"
"DNK-E","電力機器事業部","E-00092423","FA-CBL05FMV (C)","","個","2023/04","9150","9150","8750","5.0000","5.0000","1","400","4.4"
"DNK-E","電力機器事業部","E-00092447","FA-CBL10FMV (C)","","個","2022/07","4100","4100","3920","2.0000","2.0000","1","180","4.4"
"DNK-E","電力機器事業部","E-00092447","FA-CBL10FMV (C)","","個","2022/09","10250","10250","9800","5.0000","5.0000","1","450","4.4"
"DNK-E","電力機器事業部","E-00092447","FA-CBL10FMV (C)","","個","2022/11","10250","10250","9800","5.0000","5.0000","1","450","4.4"
"DNK-E","電力機器事業部","E-00092447","FA-CBL10FMV (C)","","個","2023/02","8200","8200","7840","4.0000","4.0000","1","360","4.4"
"DNK-E","電力機器事業部","E-00092447","FA-CBL10FMV (C)","","個","2023/04","10250","10250","9800","5.0000","5.0000","1","450","4.4"
"DNK-E","電力機器事業部","E-00092475","FA-CBL20FM2LV (C)","","個","2022/05","3510","3510","3360","1.0000","1.0000","1","150","4.3"
"DNK-E","電力機器事業部","E-00092475","FA-CBL20FM2LV (C)","","個","2022/10","17550","17550","16800","5.0000","5.0000","1","750","4.3"
"DNK-E","電力機器事業部","E-00092479","FA-CBL20FMV (C)","","個","2022/07","2340","2340","2240","1.0000","1.0000","1","100","4.3"
"DNK-E","電力機器事業部","E-00092479","FA-CBL20FMV (C)","","個","2022/10","11700","11700","11200","5.0000","5.0000","1","500","4.3"
"DNK-E","電力機器事業部","E-00092479","FA-CBL20FMV (C)","","個","2022/11","11700","11700","11200","5.0000","5.0000","1","500","4.3"
"DNK-E","電力機器事業部","E-00092479","FA-CBL20FMV (C)","","個","2023/04","11700","11700","11200","5.0000","5.0000","1","500","4.3"
"DNK-E","電力機器事業部","E-00092489","FA-CBL30FMV 3M (A)","","個","2022/08","11440","11440","9520","4.0000","4.0000","1","1920","16.8"
"DNK-E","電力機器事業部","E-00092507","FA-FXCBL10MM2H (C)","","個","2022/05","24930","24930","23940","9.0000","9.0000","9","990","4"
"DNK-E","電力機器事業部","E-00092507","FA-FXCBL10MM2H (C)","","個","2022/08","124650","124650","119700","45.0000","45.0000","2","4950","4"
"DNK-E","電力機器事業部","E-00092507","FA-FXCBL10MM2H (C)","","個","2022/11","44320","44320","42560","16.0000","16.0000","2","1760","4"
"DNK-E","電力機器事業部","E-00092507","FA-FXCBL10MM2H (C)","","個","2023/04","41550","41550","39900","15.0000","15.0000","1","1650","4"
"DNK-E","電力機器事業部","E-00092511","FA-FXCBL10MM2H16X16Y (C)","","個","2022/05","26910","26910","25830","9.0000","9.0000","9","1080","4"
"DNK-E","電力機器事業部","E-00092511","FA-FXCBL10MM2H16X16Y (C)","","個","2022/06","89700","89700","86100","30.0000","30.0000","1","3600","4"
"DNK-E","電力機器事業部","E-00092511","FA-FXCBL10MM2H16X16Y (C)","","個","2022/12","89700","89700","86100","30.0000","30.0000","2","3600","4"
"DNK-E","電力機器事業部","E-00092511","FA-FXCBL10MM2H16X16Y (C)","","個","2023/03","2990","2990","2870","1.0000","1.0000","1","120","4"
"DNK-E","電力機器事業部","E-00092511","FA-FXCBL10MM2H16X16Y (C)","","個","2023/04","44850","44850","43050","15.0000","15.0000","1","1800","4"
"DNK-E","電力機器事業部","E-00092527","FA-FXCBL15MMH20 (C)","","個","2022/06","78750","78750","75600","45.0000","45.0000","2","3150","4"
"DNK-E","電力機器事業部","E-00092527","FA-FXCBL15MMH20 (C)","","個","2022/11","26250","26250","25200","15.0000","15.0000","1","1050","4"
"DNK-E","電力機器事業部","E-00092527","FA-FXCBL15MMH20 (C)","","個","2023/04","26250","26250","25200","15.0000","15.0000","1","1050","4"
"DNK-E","電力機器事業部","E-00092531","FA-FXTB16X16Y (C)","","個","2022/11","39450","39450","37800","15.0000","15.0000","1","1650","4.2"
"DNK-E","電力機器事業部","E-00092535","FA-FXTB16XY (C)","","個","2022/05","3360","3360","3220","2.0000","2.0000","2","140","4.2"
"DNK-E","電力機器事業部","E-00092535","FA-FXTB16XY (C)","","個","2022/11","25200","25200","24150","15.0000","15.0000","1","1050","4.2"
"DNK-E","電力機器事業部","E-00092539","FA-FXTB32X (C)","","個","2022/11","39450","39450","37800","15.0000","15.0000","1","1650","4.2"
"DNK-E","電力機器事業部","E-00092547","FA-FXTB32Y (C)","","個","2022/12","39450","39450","37800","15.0000","15.0000","1","1650","4.2"
"DNK-E","電力機器事業部","E-00092551","FA-FXTH16YRA20S (C)","","個","2022/11","158850","158850","152250","15.0000","15.0000","1","6600","4.2"
"DNK-E","電力機器事業部","E-00092551","FA-FXTH16YRA20S (C)","","個","2023/04","52950","52950","50750","5.0000","5.0000","1","2200","4.2"
"DNK-E","電力機器事業部","E-00092563","FA-SN00SS4 (C)","","個","2022/10","1600","1600","1500","2.0000","2.0000","1","100","6.3"
"DNK-E","電力機器事業部","E-00092563","FA-SN00SS4 (C)","","個","2022/11","24000","24000","22500","30.0000","30.0000","1","1500","6.3"
"DNK-E","電力機器事業部","E-00092571","FA-TB16XY (C)","","個","2022/05","3360","3360","3220","2.0000","2.0000","1","140","4.2"
"DNK-E","電力機器事業部","E-00092571","FA-TB16XY (C)","","個","2022/06","5040","5040","4830","3.0000","3.0000","1","210","4.2"
"DNK-E","電力機器事業部","E-00092571","FA-TB16XY (C)","","個","2022/07","6720","6720","6440","4.0000","4.0000","2","280","4.2"
"DNK-E","電力機器事業部","E-00092571","FA-TB16XY (C)","","個","2022/10","5040","5040","4830","3.0000","3.0000","1","210","4.2"
"DNK-E","電力機器事業部","E-00092571","FA-TB16XY (C)","","個","2022/11","16800","16800","16100","10.0000","10.0000","1","700","4.2"
"DNK-E","電力機器事業部","E-00092573","FA-TB32XY (A)","","個","2022/05","11440","11440","9520","4.0000","4.0000","1","1920","16.8"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2022/07","47340","47340","45360","18.0000","18.0000","2","1980","4.2"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2022/08","7890","7890","7560","3.0000","3.0000","1","330","4.2"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2022/09","5260","5260","5040","2.0000","2.0000","1","220","4.2"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2022/10","39450","39450","37800","15.0000","15.0000","6","1650","4.2"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2022/11","44710","44710","42840","17.0000","17.0000","2","1870","4.2"
"DNK-E","電力機器事業部","E-00092575","FA-TB32XY (C)","","個","2023/04","39450","39450","37800","15.0000","15.0000","1","1650","4.2"
"DNK-E","電力機器事業部","E-00092579","FA-TBS32XY (C)","","個","2023/02","22800","22800","21840","8.0000","8.0000","1","960","4.2"
"DNK-E","電力機器事業部","E-00092581","FA-TH16XRA20S (A)","","個","2022/05","34840","34840","29040","4.0000","4.0000","2","5800","16.6"
"DNK-E","電力機器事業部","E-00092589","FA-TH16YRA20S (A)","","個","2022/06","30720","30720","25600","4.0000","4.0000","2","5120","16.7"
"DNK-E","電力機器事業部","E-00092591","FA-TH16YRA20S (C)","","個","2022/05","35400","35400","32000","5.0000","5.0000","1","3400","9.6"
"DNK-E","電力機器事業部","E-00092591","FA-TH16YRA20S (C)","","個","2022/07","42480","42480","38400","6.0000","6.0000","2","4080","9.6"
"DNK-E","電力機器事業部","E-00092591","FA-TH16YRA20S (C)","","個","2022/08","14160","14160","12800","2.0000","2.0000","2","1360","9.6"
"DNK-E","電力機器事業部","E-00092591","FA-TH16YRA20S (C)","","個","2022/10","7080","7080","6400","1.0000","1.0000","1","680","9.6"
"DNK-E","電力機器事業部","E-00092591","FA-TH16YRA20S (C)","","個","2022/11","7080","7080","6400","1.0000","1.0000","1","680","9.6"
"DNK-E","電力機器事業部","E-00092611","FX2N-16EX (C)","","個","2022/05","22950","22950","21570","3.0000","3.0000","1","1380","6"
"DNK-E","電力機器事業部","E-00092611","FX2N-16EX (C)","","個","2022/08","38250","38250","35950","5.0000","5.0000","1","2300","6"
"DNK-E","電力機器事業部","E-00092611","FX2N-16EX (C)","","個","2022/11","30600","30600","28760","4.0000","4.0000","2","1840","6"
"DNK-E","電力機器事業部","E-00092611","FX2N-16EX (C)","","個","2023/03","15300","15300","14380","2.0000","2.0000","2","920","6"
"DNK-E","電力機器事業部","E-00092619","FX2N-16EYT (C)","","個","2022/10","25650","25650","24120","3.0000","3.0000","1","1530","6"
"DNK-E","電力機器事業部","E-00092619","FX2N-16EYT (C)","","個","2022/12","25650","25650","24120","3.0000","3.0000","1","1530","6"
"DNK-E","電力機器事業部","E-00092619","FX2N-16EYT (C)","","個","2023/01","42750","42750","40200","5.0000","5.0000","1","2550","6"
"DNK-E","電力機器事業部","E-00092715","FX3G-60MT/ES (C)","","個","2022/08","1093500","1093500","1027800","30.0000","30.0000","1","65700","6"
"DNK-E","電力機器事業部","E-00092715","FX3G-60MT/ES (C)","","個","2022/12","729000","729000","685200","20.0000","20.0000","2","43800","6"
"DNK-E","電力機器事業部","E-00092715","FX3G-60MT/ES (C)","","個","2023/01","36450","36450","34260","1.0000","1.0000","1","2190","6"
"DNK-E","電力機器事業部","E-00092715","FX3G-60MT/ES (C)","","個","2023/03","546750","546750","513900","15.0000","15.0000","1","32850","6"
"DNK-E","電力機器事業部","E-00092715","FX3G-60MT/ES (C)","","個","2023/04","546750","546750","513900","15.0000","15.0000","1","32850","6"
"DNK-E","電力機器事業部","E-00092717","FX3GC-32MT/D (A)","","個","2022/08","46920","46920","35880","2.0000","2.0000","1","11040","23.5"
"DNK-E","電力機器事業部","E-00092717","FX3GC-32MT/D (A)","","個","2023/01","23460","23460","17940","1.0000","1.0000","1","5520","23.5"
"DNK-E","電力機器事業部","E-00092747","FX3U-32BL (C)","","個","2022/06","27000","27000","25350","15.0000","15.0000","1","1650","6.1"
"DNK-E","電力機器事業部","E-00092817","FX5-4AD-ADP (A)","","個","2022/11","591600","591600","452400","20.0000","20.0000","1","139200","23.5"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2022/05","78300","78300","73590","3.0000","3.0000","3","4710","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2022/06","26100","26100","24530","1.0000","1.0000","1","1570","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2022/07","26100","26100","24530","1.0000","1.0000","1","1570","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2022/08","783000","783000","735900","30.0000","30.0000","1","47100","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2022/11","417600","417600","392480","16.0000","16.0000","2","25120","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2023/02","391500","391500","367950","15.0000","15.0000","1","23550","6"
"DNK-E","電力機器事業部","E-00092819","FX5-4AD-ADP (C)","","個","2023/04","391500","391500","367950","15.0000","15.0000","1","23550","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2022/05","78300","78300","73590","3.0000","3.0000","3","4710","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2022/06","104400","104400","98120","4.0000","4.0000","4","6280","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2022/07","26100","26100","24530","1.0000","1.0000","1","1570","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2022/10","783000","783000","735900","30.0000","30.0000","1","47100","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2022/12","443700","443700","417010","17.0000","17.0000","2","26690","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2023/02","391500","391500","367950","15.0000","15.0000","1","23550","6"
"DNK-E","電力機器事業部","E-00092823","FX5-4DA-ADP (C)","","個","2023/04","391500","391500","367950","15.0000","15.0000","1","23550","6"
"DNK-E","電力機器事業部","E-00092831","FX5-C32ET/D (C)","","個","2022/05","16200","16200","15230","1.0000","1.0000","1","970","6"
"DNK-E","電力機器事業部","E-00092831","FX5-C32ET/D (C)","","個","2022/06","16200","16200","15230","1.0000","1.0000","1","970","6"
"DNK-E","電力機器事業部","E-00092831","FX5-C32ET/D (C)","","個","2022/09","729000","729000","685350","45.0000","45.0000","2","43650","6"
"DNK-E","電力機器事業部","E-00092831","FX5-C32ET/D (C)","","個","2022/11","243000","243000","228450","15.0000","15.0000","1","14550","6"
"DNK-E","電力機器事業部","E-00092831","FX5-C32ET/D (C)","","個","2023/04","243000","243000","228450","15.0000","15.0000","1","14550","6"
"DNK-E","電力機器事業部","E-00092847","FX5-CCL-MS (C)","","個","2022/06","15750","15750","14810","1.0000","1.0000","1","940","6"
"DNK-E","電力機器事業部","E-00092847","FX5-CCL-MS (C)","","個","2022/10","94500","94500","88860","6.0000","6.0000","1","5640","6"
"DNK-E","電力機器事業部","E-00092847","FX5-CCL-MS (C)","","個","2023/01","94500","94500","88860","6.0000","6.0000","1","5640","6"
"DNK-E","電力機器事業部","E-00092847","FX5-CCL-MS (C)","","個","2023/04","111750","111750","103670","7.0000","7.0000","2","8080","7.2"
"DNK-E","電力機器事業部","E-00092853","FX5-CNV-1FC (A)","","個","2022/09","2160","2160","1890","1.0000","1.0000","1","270","12.5"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2022/06","4060","4060","3800","2.0000","2.0000","2","260","6.4"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2022/08","2030","2030","1900","1.0000","1.0000","1","130","6.4"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2022/11","12180","12180","11400","6.0000","6.0000","1","780","6.4"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2023/01","12180","12180","11400","6.0000","6.0000","1","780","6.4"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2023/02","2030","2030","1900","1.0000","1.0000","1","130","6.4"
"DNK-E","電力機器事業部","E-00092855","FX5-CNV-1FC (C)","","個","2023/04","14400","14400","13300","7.0000","7.0000","2","1100","7.6"
"DNK-E","電力機器事業部","E-00092869","FX5UC-32MT/D (A)","","個","2022/12","28050","28050","21450","1.0000","1.0000","1","6600","23.5"
"DNK-E","電力機器事業部","E-00092869","FX5UC-32MT/D (A)","","個","2023/01","28050","28050","21450","1.0000","1.0000","1","6600","23.5"
"DNK-E","電力機器事業部","E-00092873","FX5UC-96MT/D (A)","","個","2022/11","1094400","1094400","889200","20.0000","20.0000","1","205200","18.8"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/05","153900","153900","144660","3.0000","3.0000","3","9240","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/06","410400","410400","385760","8.0000","8.0000","8","24640","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/08","1539000","1539000","1446600","30.0000","30.0000","1","92400","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/10","51300","51300","48220","1.0000","1.0000","1","3080","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/11","769500","769500","723300","15.0000","15.0000","1","46200","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2022/12","769500","769500","723300","15.0000","15.0000","1","46200","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2023/01","769500","769500","723300","15.0000","15.0000","1","46200","6"
"DNK-E","電力機器事業部","E-00092875","FX5UC-96MT/D (C)","","個","2023/04","769500","769500","723300","15.0000","15.0000","1","46200","6"
"DNK-E","電力機器事業部","E-00092881","GT01-C30R2-6P (A)","","個","2023/01","6300","6300","4860","1.0000","1.0000","1","1440","22.9"
"DNK-E","電力機器事業部","E-00092889","GT2103-PMBD (A)","","個","2022/09","404000","404000","307200","20.0000","20.0000","1","96800","24"
"DNK-E","電力機器事業部","E-00092889","GT2103-PMBD (A)","","個","2022/10","20200","20200","15360","1.0000","1.0000","1","4840","24"
"DNK-E","電力機器事業部","E-00092891","GT2103-PMBD (C)","","個","2022/08","14410","14410","12880","1.0000","1.0000","1","1530","10.6"
"DNK-E","電力機器事業部","E-00092891","GT2103-PMBD (C)","","個","2023/01","14410","14410","12880","1.0000","1.0000","1","1530","10.6"
"DNK-E","電力機器事業部","E-00092899","GT2103-PMBLS (C)","","個","2022/10","10350","10350","9000","1.0000","1.0000","1","1350","13"
"DNK-E","電力機器事業部","E-00092899","GT2103-PMBLS (C)","","個","2022/11","10350","10350","9000","1.0000","1.0000","1","1350","13"
"DNK-E","電力機器事業部","E-00092899","GT2103-PMBLS (C)","","個","2023/03","10350","10350","9000","1.0000","1.0000","1","1350","13"
"DNK-E","電力機器事業部","E-00092899","GT2103-PMBLS (C)","","個","2023/04","10350","10350","9000","1.0000","1.0000","1","1350","13"
"DNK-E","電力機器事業部","E-00092900","GT2103-PMBLS (U)","","個","2022/10","51750","51750","45000","5.0000","5.0000","1","6750","13"
"DNK-E","電力機器事業部","E-00092901","GT21-03SDCD (A)","","個","2022/05","34200","34200","25920","18.0000","18.0000","3","8280","24.2"
"DNK-E","電力機器事業部","E-00092901","GT21-03SDCD (A)","","個","2022/06","3800","3800","2880","2.0000","2.0000","1","920","24.2"
"DNK-E","電力機器事業部","E-00092907","GT2104-RTBD (C)","","個","2022/09","141850","141850","126800","5.0000","5.0000","1","15050","10.6"
"DNK-E","電力機器事業部","E-00092907","GT2104-RTBD (C)","","個","2023/03","141850","141850","126800","5.0000","5.0000","1","15050","10.6"
"DNK-E","電力機器事業部","E-00092909","GT2105-QMBDS (A)","","個","2023/03","43500","43500","33120","1.0000","1.0000","1","10380","23.9"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2022/05","22500","22500","20250","1.0000","1.0000","1","2250","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2022/06","292500","292500","263250","13.0000","13.0000","4","29250","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2022/09","67500","67500","60750","3.0000","3.0000","3","6750","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2022/10","22500","22500","20250","1.0000","1.0000","1","2250","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2022/11","247500","247500","222750","11.0000","11.0000","2","24750","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2023/02","22500","22500","20250","1.0000","1.0000","1","2250","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2023/03","135000","135000","121500","6.0000","6.0000","6","13500","10"
"DNK-E","電力機器事業部","E-00092923","Q00UCPU (C)","","個","2023/04","247500","247500","222750","11.0000","11.0000","2","24750","10"
"DNK-E","電力機器事業部","E-00092927","Q00UJCPU (C)","","個","2022/06","20700","20700","18630","1.0000","1.0000","1","2070","10"
"DNK-E","電力機器事業部","E-00092927","Q00UJCPU (C)","","個","2022/07","20700","20700","18630","1.0000","1.0000","1","2070","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2022/07","29250","29250","26330","1.0000","1.0000","1","2920","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2022/09","380250","380250","342290","13.0000","13.0000","4","37960","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2022/10","29250","29250","26330","1.0000","1.0000","1","2920","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2022/11","292500","292500","263300","10.0000","10.0000","2","29200","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2023/01","29250","29250","26330","1.0000","1.0000","1","2920","10"
"DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","2023/04","292500","292500","263300","10.0000","10.0000","1","29200","10"
"DNK-E","電力機器事業部","E-00092943","Q02UCPU (C)","","個","2022/08","121500","121500","109350","3.0000","3.0000","3","12150","10"
"DNK-E","電力機器事業部","E-00092943","Q02UCPU (C)","","個","2022/10","405000","405000","364500","10.0000","10.0000","1","40500","10"
"DNK-E","電力機器事業部","E-00092943","Q02UCPU (C)","","個","2022/11","405000","405000","364500","10.0000","10.0000","1","40500","10"
"DNK-E","電力機器事業部","E-00092943","Q02UCPU (C)","","個","2022/12","40500","40500","36450","1.0000","1.0000","1","4050","10"
"DNK-E","電力機器事業部","E-00092943","Q02UCPU (C)","","個","2023/04","405000","405000","364500","10.0000","10.0000","1","40500","10"
"DNK-E","電力機器事業部","E-00092953","Q03UDVCPU (A)","","個","2022/06","57600","57600","50400","1.0000","1.0000","1","7200","12.5"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2022/07","54000","54000","48600","1.0000","1.0000","1","5400","10"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2022/08","108000","108000","97200","2.0000","2.0000","2","10800","10"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2022/12","108000","108000","97200","2.0000","2.0000","2","10800","10"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2023/01","1069200","1069200","826200","17.0000","17.0000","3","243000","22.7"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2023/03","864000","864000","777600","16.0000","16.0000","7","86400","10"
"DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","2023/04","756000","756000","680400","14.0000","14.0000","5","75600","10"
"DNK-E","電力機器事業部","E-00092956","Q03UDVCPU (U)","","個","2022/07","680400","680400","453600","9.0000","9.0000","5","226800","33.3"
"DNK-E","電力機器事業部","E-00092956","Q03UDVCPU (U)","","個","2023/01","680400","680400","453600","9.0000","9.0000","1","226800","33.3"
"DNK-E","電力機器事業部","E-00092956","Q03UDVCPU (U)","","個","2023/02","151200","151200","100800","2.0000","2.0000","2","50400","33.3"
"DNK-E","電力機器事業部","E-00092956","Q03UDVCPU (U)","","個","2023/04","151200","151200","100800","2.0000","2.0000","2","50400","33.3"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2022/06","17100","17100","15390","1.0000","1.0000","1","1710","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2022/07","17100","17100","15390","1.0000","1.0000","1","1710","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2022/10","34200","34200","30780","2.0000","2.0000","2","3420","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2022/11","85500","85500","76950","5.0000","5.0000","2","8550","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2023/01","17100","17100","15390","1.0000","1.0000","1","1710","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2023/02","17100","17100","15390","1.0000","1.0000","1","1710","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2023/03","68400","68400","61560","4.0000","4.0000","1","6840","10"
"DNK-E","電力機器事業部","E-00092963","Q312B (C)","","個","2023/04","17100","17100","15390","1.0000","1.0000","1","1710","10"
"DNK-E","電力機器事業部","E-00092965","Q35B (A)","","個","2022/06","10080","10080","8820","1.0000","1.0000","1","1260","12.5"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2022/08","66150","66150","59570","7.0000","7.0000","2","6580","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2022/09","18900","18900","17020","2.0000","2.0000","1","1880","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2022/10","287100","287100","238280","28.0000","28.0000","5","48820","17"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2022/11","79200","79200","51060","6.0000","6.0000","2","28140","35.5"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2022/12","28350","28350","25530","3.0000","3.0000","3","2820","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2023/01","28350","28350","25530","3.0000","3.0000","3","2820","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2023/02","56700","56700","51060","6.0000","6.0000","6","5640","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2023/03","103950","103950","93610","11.0000","11.0000","2","10340","9.9"
"DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","2023/04","147300","147300","119140","14.0000","14.0000","2","28160","19.1"
"DNK-E","電力機器事業部","E-00092968","Q35B (U)","","個","2022/10","26400","26400","17640","2.0000","2.0000","1","8760","33.2"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/05","27000","27000","24300","2.0000","2.0000","2","2700","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/06","13500","13500","12150","1.0000","1.0000","1","1350","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/08","27000","27000","24300","2.0000","2.0000","2","2700","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/09","175500","175500","157950","13.0000","13.0000","4","17550","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/11","13500","13500","12150","1.0000","1.0000","1","1350","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2022/12","13500","13500","12150","1.0000","1.0000","1","1350","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2023/01","40500","40500","36450","3.0000","3.0000","3","4050","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2023/02","202500","202500","182250","15.0000","15.0000","6","20250","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2023/03","216000","216000","194400","16.0000","16.0000","7","21600","10"
"DNK-E","電力機器事業部","E-00092971","Q38B (C)","","個","2023/04","135000","135000","121500","10.0000","10.0000","1","13500","10"
"DNK-E","電力機器事業部","E-00092972","Q38B (U)","","個","2022/09","27720","27720","25200","2.0000","2.0000","1","2520","9.1"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/06","27000","27000","24300","3.0000","3.0000","3","2700","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/07","36000","36000","32400","4.0000","4.0000","3","3600","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/08","99000","99000","89100","11.0000","11.0000","11","9900","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/09","180000","180000","162000","20.0000","20.0000","1","18000","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/10","36000","36000","32400","4.0000","4.0000","4","3600","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/11","9000","9000","8100","1.0000","1.0000","1","900","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2022/12","54000","54000","48600","6.0000","6.0000","5","5400","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2023/01","207000","207000","186300","23.0000","23.0000","4","20700","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2023/02","270000","270000","243000","30.0000","30.0000","11","27000","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2023/03","54000","54000","48600","6.0000","6.0000","6","5400","10"
"DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","2023/04","189000","189000","170100","21.0000","21.0000","2","18900","10"
