"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00078460","KF-100E(AC100V) (U)","","個","2024/10","39600","39600","36240","3.0000","3.0000","1","3360","8.5"
"DNK-E","電力機器事業部","E-00078460","KF-100E(AC100V) (U)","","個","2025/03","13200","13200","12080","1.0000","1.0000","1","1120","8.5"
"DNK-E","電力機器事業部","E-00078465","VCB引出用延長レール (A)","","個","2025/04","11760","11760","8860","1.0000","1.0000","1","2900","24.7"
"DNK-E","電力機器事業部","E-00078477","DV-1 F-F 200A (A)","","個","2024/12","13860","13860","10260","3.0000","3.0000","1","3600","26"
"DNK-E","電力機器事業部","E-00078529","DV-3 F-F 200A (A)","","個","2025/03","73360","73360","40180","2.0000","2.0000","2","33180","45.2"
"DNK-E","電力機器事業部","E-00078529","DV-3 F-F 200A (A)","","個","2025/04","73360","73360","40180","2.0000","2.0000","2","33180","45.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2024/05","14720","14720","13520","1.0000","1.0000","1","1200","8.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2024/07","14720","14720","13520","1.0000","1.0000","1","1200","8.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2024/08","29440","29440","27040","2.0000","2.0000","2","2400","8.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2024/10","14720","14720","13520","1.0000","1.0000","1","1200","8.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2024/12","14720","14720","13520","1.0000","1.0000","1","1200","8.2"
"DNK-E","電力機器事業部","E-00078532","DV-3 F-F 200A (U)","","個","2025/02","29440","29440","27040","2.0000","2.0000","2","2400","8.2"
"DNK-E","電力機器事業部","E-00078533","DV-3 F-F 400A (A)","","個","2024/06","44100","44100","24130","1.0000","1.0000","1","19970","45.3"
"DNK-E","電力機器事業部","E-00078533","DV-3 F-F 400A (A)","","個","2024/07","152900","152900","120650","5.0000","5.0000","1","32250","21.1"
"DNK-E","電力機器事業部","E-00078533","DV-3 F-F 400A (A)","","個","2025/03","44100","44100","24130","1.0000","1.0000","1","19970","45.3"
"DNK-E","電力機器事業部","E-00078536","DV-3 F-F 400A (U)","","個","2024/05","35400","35400","32460","2.0000","2.0000","2","2940","8.3"
"DNK-E","電力機器事業部","E-00078536","DV-3 F-F 400A (U)","","個","2024/06","35400","35400","32460","2.0000","2.0000","1","2940","8.3"
"DNK-E","電力機器事業部","E-00078536","DV-3 F-F 400A (U)","","個","2024/08","17700","17700","16230","1.0000","1.0000","1","1470","8.3"
"DNK-E","電力機器事業部","E-00078536","DV-3 F-F 400A (U)","","個","2024/10","17700","17700","16230","1.0000","1.0000","1","1470","8.3"
"DNK-E","電力機器事業部","E-00078536","DV-3 F-F 400A (U)","","個","2025/03","17700","17700","16230","1.0000","1.0000","1","1470","8.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2024/05","337260","337260","184500","6.0000","6.0000","2","152760","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2024/07","112420","112420","61500","2.0000","2.0000","1","50920","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2024/08","41640","41640","30750","1.0000","1.0000","1","10890","26.2"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2024/10","112420","112420","61500","2.0000","2.0000","1","50920","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2024/12","168630","168630","92250","3.0000","3.0000","1","76380","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2025/01","168630","168630","92250","3.0000","3.0000","1","76380","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2025/02","56210","56210","30750","1.0000","1.0000","1","25460","45.3"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2025/03","308120","308120","184500","6.0000","6.0000","3","123620","40.1"
"DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","2025/04","41640","41640","30750","1.0000","1.0000","1","10890","26.2"
"DNK-E","電力機器事業部","E-00078556","DV-RA F-F 600A (U)","","個","2024/06","45120","45120","41360","2.0000","2.0000","1","3760","8.3"
"DNK-E","電力機器事業部","E-00078613","ERM-N2N DV-3,DV-RA用(A)","","個","2024/07","142800","142800","93850","5.0000","5.0000","1","48950","34.3"
"DNK-E","電力機器事業部","E-00078613","ERM-N2N DV-3,DV-RA用(A)","","個","2025/03","34440","34440","18770","1.0000","1.0000","1","15670","45.5"
"DNK-E","電力機器事業部","E-00078617","ERM-A2N DV-3,DV-RA用(A)","","個","2024/09","210000","210000","113000","5.0000","5.0000","1","97000","46.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2024/05","33720","33720","29940","2.0000","2.0000","2","3780","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2024/06","16860","16860","14970","1.0000","1.0000","1","1890","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2024/08","33720","33720","29940","2.0000","2.0000","2","3780","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2024/10","16860","16860","14970","1.0000","1.0000","1","1890","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2024/12","16860","16860","14970","1.0000","1.0000","1","1890","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2025/02","16860","16860","14970","1.0000","1.0000","1","1890","11.2"
"DNK-E","電力機器事業部","E-00078620","ERM-A2N DV-3,DV-RA用(U)","","個","2025/03","16860","16860","14970","1.0000","1.0000","1","1890","11.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/05","302400","302400","165600","6.0000","6.0000","2","136800","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/06","50400","50400","27600","1.0000","1.0000","1","22800","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/07","100800","100800","55200","2.0000","2.0000","1","45600","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/08","37380","37380","27600","1.0000","1.0000","1","9780","26.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/10","100800","100800","55200","2.0000","2.0000","1","45600","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2024/12","151200","151200","82800","3.0000","3.0000","1","68400","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2025/01","151200","151200","82800","3.0000","3.0000","1","68400","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2025/02","125160","125160","82800","3.0000","3.0000","2","42360","33.8"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2025/03","201600","201600","110400","4.0000","4.0000","2","91200","45.2"
"DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","2025/04","37380","37380","27600","1.0000","1.0000","1","9780","26.2"
"DNK-E","電力機器事業部","E-00078624","ERM-A2C DV-3,DV-RA用(U)","","個","2024/06","40460","40460","36700","2.0000","2.0000","1","3760","9.3"
"DNK-E","電力機器事業部","E-00078624","ERM-A2C DV-3,DV-RA用(U)","","個","2024/08","20230","20230","18350","1.0000","1.0000","1","1880","9.3"
"DNK-E","電力機器事業部","E-00078669","SCL-GHS1R-NNN 7.2/3.6KV (A)","","個","2024/11","58100","58100","17610","1.0000","1.0000","1","40490","69.7"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2024/05","50550","50550","46230","3.0000","3.0000","1","4320","8.5"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2024/07","50550","50550","46230","3.0000","3.0000","1","4320","8.5"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2024/08","16850","16850","15410","1.0000","1.0000","1","1440","8.5"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2024/12","84250","84250","77050","5.0000","5.0000","3","7200","8.5"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2025/01","67400","67400","61640","4.0000","4.0000","4","5760","8.5"
"DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","2025/02","16850","16850","15410","1.0000","1.0000","1","1440","8.5"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/05","133010","133010","87400","4.0000","4.0000","4","45610","34.3"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/06","33250","33250","19120","1.0000","1.0000","1","14130","42.5"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/07","180820","180820","133640","6.0000","6.0000","3","47180","26.1"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/08","262410","262410","174530","8.0000","8.0000","5","87880","33.5"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/09","96110","96110","65550","3.0000","3.0000","2","30560","31.8"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/10","118360","118360","87400","4.0000","4.0000","2","30960","26.2"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/11","99780","99780","65550","3.0000","3.0000","1","34230","34.3"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2024/12","118360","118360","87400","4.0000","4.0000","2","30960","26.2"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2025/01","147950","147950","109250","5.0000","5.0000","2","38700","26.2"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2025/03","402980","402980","284050","13.0000","13.0000","8","118930","29.5"
"DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","2025/04","129370","129370","87400","4.0000","4.0000","2","41970","32.4"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2024/05","62700","62700","57360","3.0000","3.0000","1","5340","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2024/07","104500","104500","95600","5.0000","5.0000","1","8900","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2024/08","104500","104500","95600","5.0000","5.0000","3","8900","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2024/09","146300","146300","133840","7.0000","7.0000","1","12460","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2024/12","41800","41800","38240","2.0000","2.0000","1","3560","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2025/02","83600","83600","76480","4.0000","4.0000","1","7120","8.5"
"DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","2025/03","83600","83600","76480","4.0000","4.0000","1","7120","8.5"
"DNK-E","電力機器事業部","E-00078749","SCL-GHS1R-NBY (A)","","個","2024/10","332490","332490","224010","9.0000","9.0000","6","108480","32.6"
"DNK-E","電力機器事業部","E-00078749","SCL-GHS1R-NBY (A)","","個","2025/02","37870","37870","24890","1.0000","1.0000","1","12980","34.3"
"DNK-E","電力機器事業部","E-00078749","SCL-GHS1R-NBY (A)","","個","2025/03","75740","75740","49780","2.0000","2.0000","1","25960","34.3"
"DNK-E","電力機器事業部","E-00078749","SCL-GHS1R-NBY (A)","","個","2025/04","43550","43550","28620","1.0000","1.0000","1","14930","34.3"
"DNK-E","電力機器事業部","E-00078752","SCL-GHS1R-NBY (U)","","個","2024/05","119000","119000","108900","5.0000","5.0000","2","10100","8.5"
"DNK-E","電力機器事業部","E-00078757","SCL-GHS2R-NNY (A)","","個","2024/08","38190","38190","28200","1.0000","1.0000","1","9990","26.2"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2024/05","39900","39900","23820","30.0000","30.0000","2","16080","40.3"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2024/06","5320","5320","3176","4.0000","4.0000","1","2144","40.3"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2024/07","19160","19160","9528","12.0000","12.0000","2","9632","50.3"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2024/08","4320","4320","3176","4.0000","4.0000","1","1144","26.5"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2024/12","8640","8640","6352","8.0000","8.0000","1","2288","26.5"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2025/03","15960","15960","9528","12.0000","12.0000","2","6432","40.3"
"DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","2025/04","15960","15960","9528","12.0000","12.0000","2","6432","40.3"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/05","11640","11640","9116","12.0000","12.0000","3","2524","21.7"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/06","23280","23280","19056","24.0000","24.0000","2","4224","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/07","3880","3880","3176","4.0000","4.0000","1","704","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/08","7760","7760","6352","8.0000","8.0000","2","1408","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/09","5820","5820","4764","6.0000","6.0000","1","1056","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/10","3880","3880","3176","4.0000","4.0000","1","704","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2024/12","7760","7760","6352","8.0000","8.0000","2","1408","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2025/02","7760","7760","6352","8.0000","8.0000","2","1408","18.1"
"DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","2025/03","7760","7760","6352","8.0000","8.0000","1","1408","18.1"
"DNK-E","電力機器事業部","E-00079125","CL-LB 3.6KV G75 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","32880","32880","24280","4.0000","4.0000","1","8600","26.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/05","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/06","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/10","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/11","15540","15540","9300","6.0000","6.0000","1","6240","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/01","15540","15540","9300","6.0000","6.0000","2","6240","40.2"
"DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/04","39420","39420","25320","15.0000","15.0000","2","14100","35.8"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/05","8880","8880","8160","6.0000","6.0000","2","720","8.1"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/08","17760","17760","16320","12.0000","12.0000","2","1440","8.1"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/10","17760","17760","15180","12.0000","12.0000","2","2580","14.5"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/11","8880","8880","8160","6.0000","6.0000","2","720","8.1"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/12","26640","26640","24480","18.0000","18.0000","6","2160","8.1"
"DNK-E","電力機器事業部","E-00079156","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/02","8880","8880","8160","6.0000","6.0000","2","720","8.1"
"DNK-E","電力機器事業部","E-00079157","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079157","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/09","15540","15540","9300","6.0000","6.0000","1","6240","40.2"
"DNK-E","電力機器事業部","E-00079157","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/10","7770","7770","4650","3.0000","3.0000","2","3120","40.2"
"DNK-E","電力機器事業部","E-00079157","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/01","7770","7770","4650","3.0000","3.0000","1","3120","40.2"
"DNK-E","電力機器事業部","E-00079160","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/05","8880","8880","8160","6.0000","6.0000","1","720","8.1"
"DNK-E","電力機器事業部","E-00079160","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/06","14160","14160","8160","6.0000","6.0000","2","6000","42.4"
"DNK-E","電力機器事業部","E-00079160","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/04","15540","15540","8160","6.0000","6.0000","1","7380","47.5"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/05","39480","39480","23520","12.0000","12.0000","4","15960","40.4"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","19740","19740","11760","6.0000","6.0000","1","7980","40.4"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/09","10600","10600","7840","4.0000","4.0000","1","2760","26"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/10","6580","6580","3920","2.0000","2.0000","1","2660","40.4"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/11","5300","5300","3920","2.0000","2.0000","1","1380","26"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/01","6580","6580","3920","2.0000","2.0000","1","2660","40.4"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/02","26500","26500","19600","10.0000","10.0000","1","6900","26"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/03","19740","19740","11760","6.0000","6.0000","1","7980","40.4"
"DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/04","15900","15900","11760","6.0000","6.0000","1","4140","26"
"DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/07","16920","16920","15390","9.0000","9.0000","2","1530","9"
"DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/10","22560","22560","20520","12.0000","12.0000","2","2040","9"
"DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/12","5640","5640","5130","3.0000","3.0000","1","510","9"
"DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/02","11280","11280","10260","6.0000","6.0000","2","1020","9"
"DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/03","22560","22560","20520","12.0000","12.0000","2","2040","9"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/05","33320","33320","19880","7.0000","7.0000","3","13440","40.3"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/06","19040","19040","11360","4.0000","4.0000","1","7680","40.3"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","95200","95200","56800","20.0000","20.0000","3","38400","40.3"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/09","65120","65120","45440","16.0000","16.0000","2","19680","30.2"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/10","128360","128360","82360","29.0000","29.0000","3","46000","35.8"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/11","92160","92160","68160","24.0000","24.0000","2","24000","26"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/03","57120","57120","34080","12.0000","12.0000","2","23040","40.3"
"DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/04","110200","110200","71600","24.0000","24.0000","4","38600","35"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/05","46080","46080","29760","12.0000","12.0000","2","16320","35.4"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/06","14280","14280","6480","3.0000","3.0000","1","7800","54.6"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/07","21760","21760","19840","8.0000","8.0000","1","1920","8.8"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/09","10880","10880","8640","4.0000","4.0000","1","2240","20.6"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/12","21760","21760","19840","8.0000","8.0000","3","1920","8.8"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/01","8160","8160","7440","3.0000","3.0000","1","720","8.8"
"DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2025/02","21760","21760","19840","8.0000","8.0000","2","1920","8.8"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/05","17640","17640","10470","3.0000","3.0000","1","7170","40.6"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/06","17640","17640","10470","3.0000","3.0000","1","7170","40.6"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/08","53200","53200","34900","10.0000","10.0000","2","18300","34.4"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/10","94480","94480","62820","18.0000","18.0000","3","31660","33.5"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2024/11","53200","53200","34900","10.0000","10.0000","1","18300","34.4"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/01","139200","139200","41880","12.0000","12.0000","1","97320","69.9"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/03","17640","17640","10470","3.0000","3.0000","1","7170","40.6"
"DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","2025/04","23520","23520","13960","4.0000","4.0000","1","9560","40.6"
"DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/05","26880","26880","24480","8.0000","8.0000","2","2400","8.9"
"DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/07","40320","40320","36720","12.0000","12.0000","2","3600","8.9"
"DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/08","26880","26880","24480","8.0000","8.0000","4","2400","8.9"
"DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/09","20160","20160","18360","6.0000","6.0000","2","1800","8.9"
"DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","2024/10","67200","67200","61200","20.0000","20.0000","2","6000","8.9"
