"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00004413","NF63-SV 2P 20A AL(A)","","個","2025/08","16230","16230","11100","3.0000","3.0000","1","5130","31.6"
"DNK-E","電力機器事業部","E-00004425","NF63-SV 2P 50A AL(A)","","個","2025/08","27050","27050","18500","5.0000","5.0000","1","8550","31.6"
"DNK-E","電力機器事業部","E-00004449","NF63-SV 3P 15A AL(A)","","個","2025/08","13590","13590","10680","3.0000","3.0000","1","2910","21.4"
"DNK-E","電力機器事業部","E-00004453","NF63-SV 3P 20A AL(A)","","個","2025/08","67950","67950","53400","15.0000","15.0000","1","14550","21.4"
"DNK-E","電力機器事業部","E-00004457","NF63-SV 3P 30A AL(A)","","個","2025/08","58890","58890","46280","13.0000","13.0000","1","12610","21.4"
"DNK-E","電力機器事業部","E-00004465","NF63-SV 3P 50A AL(A)","","個","2025/08","40770","40770","32040","9.0000","9.0000","1","8730","21.4"
"DNK-E","電力機器事業部","E-00004529","NF63-SV 2P 15A AL-SLT(A)","","個","2025/10","330400","330400","221200","70.0000","70.0000","1","109200","33.1"
"DNK-E","電力機器事業部","E-00004532","NF63-SV 2P 15A AL-SLT(U)","","個","2025/05","9440","9440","5460","2.0000","2.0000","1","3980","42.2"
"DNK-E","電力機器事業部","E-00004533","NF63-SV 2P 20A AL-SLT(A)","","個","2025/06","55440","55440","44240","14.0000","14.0000","1","11200","20.2"
"DNK-E","電力機器事業部","E-00004536","NF63-SV 2P 20A AL-SLT(U)","","個","2025/12","7000","7000","6280","2.0000","2.0000","1","720","10.3"
"DNK-E","電力機器事業部","E-00004537","NF63-SV 2P 30A AL-SLT(A)","","個","2025/06","3960","3960","3160","1.0000","1.0000","1","800","20.2"
"DNK-E","電力機器事業部","E-00004537","NF63-SV 2P 30A AL-SLT(A)","","個","2025/10","141600","141600","94800","30.0000","30.0000","1","46800","33.1"
"DNK-E","電力機器事業部","E-00004540","NF63-SV 2P 30A AL-SLT(U)","","個","2025/12","3500","3500","3140","1.0000","1.0000","1","360","10.3"
"DNK-E","電力機器事業部","E-00004548","NF63-SV 2P 50A AL-SLT(U)","","個","2025/12","3500","3500","3140","1.0000","1.0000","1","360","10.3"
"DNK-E","電力機器事業部","E-00004584","NF63-SV 3P 40A AL-SLT(U)","","個","2025/12","26040","26040","23160","6.0000","6.0000","1","2880","11.1"
"DNK-E","電力機器事業部","E-00004585","NF63-SV 3P 50A AL-SLT(A)","","個","2025/06","4900","4900","3890","1.0000","1.0000","1","1010","20.6"
"DNK-E","電力機器事業部","E-00004588","NF63-SV 3P 50A AL-SLT(U)","","個","2025/12","4340","4340","3860","1.0000","1.0000","1","480","11.1"
"DNK-E","電力機器事業部","E-00005301","NF63-HV 2P 15A AL-SLT(A)","","個","2025/05","37440","37440","29610","9.0000","9.0000","1","7830","20.9"
"DNK-E","電力機器事業部","E-00005308","NF63-HV 2P 20A AL-SLT(U)","","個","2025/12","8420","8420","7520","2.0000","2.0000","1","900","10.7"
"DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","2025/08","312320","312320","209600","8.0000","8.0000","1","102720","32.9"
"DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","2025/10","59780","59780","38520","2.0000","2.0000","2","21260","35.6"
"DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","2026/01","25100","25100","19260","1.0000","1.0000","1","5840","23.3"
"DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","2026/03","25100","25100","19260","1.0000","1.0000","1","5840","23.3"
"DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","2026/04","26700","26700","19260","1.0000","1.0000","1","7440","27.9"
"DNK-E","電力機器事業部","E-00005492","NF250-SEV 3P 125-250A調 (U)","","個","2026/02","26700","26700","19130","1.0000","1.0000","1","7570","28.4"
"DNK-E","電力機器事業部","E-00005529","NF250-SV 3P 125A (A)","","個","2025/08","86910","86910","59370","3.0000","3.0000","1","27540","31.7"
"DNK-E","電力機器事業部","E-00005533","NF250-SV 3P 150A (A)","","個","2025/08","173820","173820","118740","6.0000","6.0000","1","55080","31.7"
"DNK-E","電力機器事業部","E-00005536","NF250-SV 3P 150A (U)","","個","2025/12","17390","17390","12750","1.0000","1.0000","1","4640","26.7"
"DNK-E","電力機器事業部","E-00005536","NF250-SV 3P 150A (U)","","個","2026/01","17390","17390","12750","1.0000","1.0000","1","4640","26.7"
"DNK-E","電力機器事業部","E-00005536","NF250-SV 3P 150A (U)","","個","2026/04","17390","17390","12750","1.0000","1.0000","1","4640","26.7"
"DNK-E","電力機器事業部","E-00005537","NF250-SV 3P 175A (A)","","個","2025/08","28970","28970","19790","1.0000","1.0000","1","9180","31.7"
"DNK-E","電力機器事業部","E-00005537","NF250-SV 3P 175A (A)","","個","2025/11","19110","19110","12830","1.0000","1.0000","1","6280","32.9"
"DNK-E","電力機器事業部","E-00005537","NF250-SV 3P 175A (A)","","個","2026/04","49980","49980","38490","3.0000","3.0000","2","11490","23"
"DNK-E","電力機器事業部","E-00005541","NF250-SV 3P 200A (A)","","個","2025/08","28970","28970","19790","1.0000","1.0000","1","9180","31.7"
"DNK-E","電力機器事業部","E-00005541","NF250-SV 3P 200A (A)","","個","2026/04","83300","83300","64150","5.0000","5.0000","3","19150","23"
"DNK-E","電力機器事業部","E-00005544","NF250-SV 3P 200A (U)","","個","2025/07","14140","14140","12750","1.0000","1.0000","1","1390","9.8"
"DNK-E","電力機器事業部","E-00005544","NF250-SV 3P 200A (U)","","個","2025/12","34780","34780","25500","2.0000","2.0000","1","9280","26.7"
"DNK-E","電力機器事業部","E-00005545","NF250-SV 3P 225A (A)","","個","2026/04","133280","133280","102640","8.0000","8.0000","3","30640","23"
"DNK-E","電力機器事業部","E-00005552","NF250-SV 3P 250A (U)","","個","2025/10","19830","19830","17870","1.0000","1.0000","1","1960","9.9"
"DNK-E","電力機器事業部","E-00005557","NF250-SV 4P 125A (A)","","個","2025/11","25000","25000","19200","1.0000","1.0000","1","5800","23.2"
"DNK-E","電力機器事業部","E-00005588","NF250-HV 2P 150A (U)","","個","2025/10","13440","13440","9840","1.0000","1.0000","1","3600","26.8"
"DNK-E","電力機器事業部","E-00005596","NF250-HV 2P 200A (U)","","個","2025/10","13440","13440","9840","1.0000","1.0000","1","3600","26.8"
"DNK-E","電力機器事業部","E-00005669","NF250-SEV 3P 125-250A調 AL-SLT(A)","","個","2025/08","105520","105520","81440","4.0000","4.0000","2","24080","22.8"
"DNK-E","電力機器事業部","E-00005721","NF250-SV 3P 150A AL(A)","","個","2025/08","30030","30030","20560","1.0000","1.0000","1","9470","31.5"
"DNK-E","電力機器事業部","E-00005729","NF250-SV 3P 200A AL(A)","","個","2025/08","30030","30030","20560","1.0000","1.0000","1","9470","31.5"
"DNK-E","電力機器事業部","E-00005822","NF250-SV 3P 250A AL-SLT(B)","","個","2025/09","29040","29040","23890","1.0000","1.0000","1","5150","17.7"
"DNK-E","電力機器事業部","E-00006201","NF400-SEW 3P 200A調 (A)","","個","2025/07","121950","121950","93630","3.0000","3.0000","1","28320","23.2"
"DNK-E","電力機器事業部","E-00006209","NF400-SEW 3P 250A調 (A)","","個","2025/11","249000","249000","31210","1.0000","1.0000","1","217790","87.5"
"DNK-E","電力機器事業部","E-00006221","NF400-SEW 3P 400A調 (A)","","個","2026/03","48440","48440","31210","1.0000","1.0000","1","17230","35.6"
"DNK-E","電力機器事業部","E-00006280","NF400-SW 3P 400A (U)","","個","2025/12","38590","38590","28160","1.0000","1.0000","1","10430","27"
"DNK-E","電力機器事業部","E-00006280","NF400-SW 3P 400A (U)","","個","2026/02","31230","31230","28160","1.0000","1.0000","1","3070","9.8"
"DNK-E","電力機器事業部","E-00006361","NF1250-SEW 3P 1200A調 (A)","","個","2026/04","431020","431020","331400","2.0000","2.0000","2","99620","23.1"
"DNK-E","電力機器事業部","E-00006421","NF630-SEW 3P 600A調 (A)","","個","2026/01","291830","291830","188070","3.0000","3.0000","2","103760","35.6"
"DNK-E","電力機器事業部","E-00006477","NF630-SW 4P 500A (A)","","個","2025/12","115350","115350","104690","1.0000","1.0000","1","10660","9.2"
"DNK-E","電力機器事業部","E-00006565","NF1600-SEW 3P 1400A調 (A)","","個","2026/04","281610","281610","216290","1.0000","1.0000","1","65320","23.2"
"DNK-E","電力機器事業部","E-00006620","NF400-HEW 3P 300A調 (U)","","個","2025/10","57270","57270","41840","1.0000","1.0000","1","15430","26.9"
"DNK-E","電力機器事業部","E-00006829","NF400-SEW 3P 250A調 AL-SLT(A)","","個","2025/05","73460","73460","56640","2.0000","2.0000","1","16820","22.9"
"DNK-E","電力機器事業部","E-00006833","NF400-SEW 3P 300A調 AL-SLT(A)","","個","2025/05","36730","36730","28320","1.0000","1.0000","1","8410","22.9"
"DNK-E","電力機器事業部","E-00007213","NF630-SEW 3P 400A調 AL-SLT(A)","","個","2025/05","145460","145460","111380","2.0000","2.0000","1","34080","23.4"
"DNK-E","電力機器事業部","E-00007217","NF630-SEW 3P 500A調 AL-SLT(A)","","個","2025/05","72370","72370","55690","1.0000","1.0000","1","16680","23"
"DNK-E","電力機器事業部","E-00007217","NF630-SEW 3P 500A調 AL-SLT(A)","","個","2025/08","167280","167280","128080","2.0000","2.0000","1","39200","23.4"
"DNK-E","電力機器事業部","E-00007217","NF630-SEW 3P 500A調 AL-SLT(A)","","個","2026/02","199120","199120","153160","2.0000","2.0000","1","45960","23.1"
"DNK-E","電力機器事業部","E-00007221","NF630-SEW 3P 600A調 AL-SLT(A)","","個","2025/05","72370","72370","55690","1.0000","1.0000","1","16680","23"
"DNK-E","電力機器事業部","E-00007349","NF630-SW 3P 500A AX-SLT(A)","","個","2025/09","150460","150460","116040","2.0000","2.0000","1","34420","22.9"
"DNK-E","電力機器事業部","E-00007584","NF125-CVF 3P 100A (U)","","個","2025/10","5230","5230","4720","1.0000","1.0000","1","510","9.8"
"DNK-E","電力機器事業部","E-00007584","NF125-CVF 3P 100A (U)","","個","2026/01","10460","10460","9440","2.0000","2.0000","1","1020","9.8"
"DNK-E","電力機器事業部","E-00007584","NF125-CVF 3P 100A (U)","","個","2026/02","12860","12860","9440","2.0000","2.0000","2","3420","26.6"
"DNK-E","電力機器事業部","E-00007589","NF125-CVF 3P 75A (A)","","個","2025/10","18480","18480","14250","3.0000","3.0000","1","4230","22.9"
"DNK-E","電力機器事業部","E-00007589","NF125-CVF 3P 75A (A)","","個","2026/04","7310","7310","4750","1.0000","1.0000","1","2560","35"
"DNK-E","電力機器事業部","E-00007592","NF125-CVF 3P 75A (U)","","個","2025/11","5230","5230","4720","1.0000","1.0000","1","510","9.8"
"DNK-E","電力機器事業部","E-00007592","NF125-CVF 3P 75A (U)","","個","2026/01","10460","10460","9440","2.0000","2.0000","2","1020","9.8"
"DNK-E","電力機器事業部","E-00007596","NF125-CVF 3P 125A (U)","","個","2026/01","8160","8160","7350","1.0000","1.0000","1","810","9.9"
"DNK-E","電力機器事業部","E-00007604","NF63-CVF 2P (5A) (U)","","個","2025/10","8160","8160","6200","4.0000","4.0000","2","1960","24"
"DNK-E","電力機器事業部","E-00007604","NF63-CVF 2P (5A) (U)","","個","2026/01","7980","7980","6200","4.0000","4.0000","3","1780","22.3"
"DNK-E","電力機器事業部","E-00007605","NF63-CVF 2P 10A (A)","","個","2025/10","2430","2430","1560","1.0000","1.0000","1","870","35.8"
"DNK-E","電力機器事業部","E-00007605","NF63-CVF 2P 10A (A)","","個","2025/12","6120","6120","4680","3.0000","3.0000","1","1440","23.5"
"DNK-E","電力機器事業部","E-00007609","NF63-CVF 2P 15A (A)","","個","2026/03","10200","10200","7800","5.0000","5.0000","1","2400","23.5"
"DNK-E","電力機器事業部","E-00007609","NF63-CVF 2P 15A (A)","","個","2026/04","4080","4080","3120","2.0000","2.0000","1","960","23.5"
"DNK-E","電力機器事業部","E-00007610","NF63-CVF 2P 15A (B)","","個","2026/03","2130","2130","1920","1.0000","1.0000","1","210","9.9"
"DNK-E","電力機器事業部","E-00007617","NF63-CVF 2P 30A (A)","","個","2025/12","4080","4080","3120","2.0000","2.0000","1","960","23.5"
"DNK-E","電力機器事業部","E-00007620","NF63-CVF 2P 30A (U)","","個","2026/03","1850","1850","1550","1.0000","1.0000","1","300","16.2"
"DNK-E","電力機器事業部","E-00007624","NF63-CVF 2P 40A (U)","","個","2026/02","2130","2130","1550","1.0000","1.0000","1","580","27.2"
"DNK-E","電力機器事業部","E-00007653","NF63-CVF 3P 20A (A)","","個","2025/12","80040","80040","61480","29.0000","29.0000","4","18560","23.2"
"DNK-E","電力機器事業部","E-00007657","NF63-CVF 3P 30A (A)","","個","2025/05","22080","22080","16960","8.0000","8.0000","2","5120","23.2"
"DNK-E","電力機器事業部","E-00007664","NF63-CVF 3P 40A (U)","","個","2025/10","2330","2330","2100","1.0000","1.0000","1","230","9.9"
"DNK-E","電力機器事業部","E-00007665","NF63-CVF 3P 50A (A)","","個","2025/10","2760","2760","2120","1.0000","1.0000","1","640","23.2"
"DNK-E","電力機器事業部","E-00007668","NF63-CVF 3P 50A (U)","","個","2025/10","11650","11650","9150","5.0000","5.0000","1","2500","21.5"
"DNK-E","電力機器事業部","E-00007668","NF63-CVF 3P 50A (U)","","個","2026/02","20300","20300","18300","10.0000","10.0000","1","2000","9.9"
"DNK-E","電力機器事業部","E-00007676","NF63-CVF 3P 60A (U)","","個","2025/08","2990","2990","2690","1.0000","1.0000","1","300","10"
"DNK-E","電力機器事業部","E-00007676","NF63-CVF 3P 60A (U)","","個","2025/11","2990","2990","2690","1.0000","1.0000","1","300","10"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2025/06","5060","5060","3270","1.0000","1.0000","1","1790","35.4"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2025/08","10120","10120","6540","2.0000","2.0000","1","3580","35.4"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2025/09","10130","10130","6540","2.0000","2.0000","2","3590","35.4"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2025/10","5060","5060","3270","1.0000","1.0000","1","1790","35.4"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2025/11","5070","5070","3270","1.0000","1.0000","1","1800","35.5"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2026/02","5060","5060","3270","1.0000","1.0000","1","1790","35.4"
"DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","2026/04","10120","10120","6540","2.0000","2.0000","1","3580","35.4"
"DNK-E","電力機器事業部","E-00007684","NF125-CV 2P 100A (U)","","個","2025/12","30800","30800","26000","8.0000","8.0000","1","4800","15.6"
"DNK-E","電力機器事業部","E-00007689","NF125-CV 2P 60A (A)","","個","2025/05","10120","10120","6540","2.0000","2.0000","2","3580","35.4"
"DNK-E","電力機器事業部","E-00007689","NF125-CV 2P 60A (A)","","個","2025/08","10120","10120","6540","2.0000","2.0000","1","3580","35.4"
"DNK-E","電力機器事業部","E-00007689","NF125-CV 2P 60A (A)","","個","2025/09","4660","4660","3270","1.0000","1.0000","1","1390","29.8"
"DNK-E","電力機器事業部","E-00007693","NF125-CV 2P 75A (A)","","個","2025/08","20240","20240","13080","4.0000","4.0000","2","7160","35.4"
"DNK-E","電力機器事業部","E-00007693","NF125-CV 2P 75A (A)","","個","2025/09","16960","16960","13080","4.0000","4.0000","3","3880","22.9"
"DNK-E","電力機器事業部","E-00007693","NF125-CV 2P 75A (A)","","個","2025/11","10120","10120","6540","2.0000","2.0000","1","3580","35.4"
"DNK-E","電力機器事業部","E-00007693","NF125-CV 2P 75A (A)","","個","2026/04","4240","4240","3270","1.0000","1.0000","1","970","22.9"
"DNK-E","電力機器事業部","E-00007696","NF125-CV 2P 75A (U)","","個","2025/06","3610","3610","3250","1.0000","1.0000","1","360","10"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/07","7330","7330","4750","1.0000","1.0000","1","2580","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/08","14660","14660","9500","2.0000","2.0000","2","5160","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/09","7330","7330","4750","1.0000","1.0000","1","2580","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/10","153930","153930","99750","21.0000","21.0000","4","54180","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/11","31830","31830","9500","2.0000","2.0000","2","22330","70.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2025/12","6160","6160","4750","1.0000","1.0000","1","1410","22.9"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2026/01","59690","59690","19000","4.0000","4.0000","4","40690","68.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2026/02","21990","21990","14250","3.0000","3.0000","3","7740","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2026/03","36650","36650","23750","5.0000","5.0000","2","12900","35.2"
"DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","2026/04","42810","42810","28500","6.0000","6.0000","3","14310","33.4"
"DNK-E","電力機器事業部","E-00007700","NF125-CV 3P (50A) (U)","","個","2026/02","15690","15690","14160","3.0000","3.0000","1","1530","9.8"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/05","85330","85330","61310","12.0000","12.0000","4","24020","28.1"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/06","72440","72440","52250","11.0000","11.0000","6","20190","27.9"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/07","97940","97940","66500","14.0000","14.0000","2","31440","32.1"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/08","50140","50140","33250","7.0000","7.0000","4","16890","33.7"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/09","109090","109090","76000","16.0000","16.0000","7","33090","30.3"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/10","350670","350670","228000","48.0000","48.0000","9","122670","35"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/11","114940","114940","76000","16.0000","16.0000","7","38940","33.9"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2025/12","193870","193870","137750","29.0000","29.0000","7","56120","28.9"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2026/01","97940","97940","66500","14.0000","14.0000","3","31440","32.1"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2026/02","486740","486740","323000","68.0000","68.0000","5","163740","33.6"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2026/03","100590","100590","71250","15.0000","15.0000","5","29340","29.2"
"DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","2026/04","153950","153950","99750","21.0000","21.0000","7","54200","35.2"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/05","87550","87550","72800","17.0000","17.0000","3","14750","16.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/06","62760","62760","56640","12.0000","12.0000","2","6120","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/07","15690","15690","14160","3.0000","3.0000","3","1530","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/08","15690","15690","14160","3.0000","3.0000","2","1530","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/09","37810","37810","33040","7.0000","7.0000","4","4770","12.6"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/10","15690","15690","14160","3.0000","3.0000","2","1530","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/11","22270","22270","18880","4.0000","4.0000","3","3390","15.2"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2025/12","109830","109830","99120","21.0000","21.0000","2","10710","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2026/01","10460","10460","9440","2.0000","2.0000","1","1020","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2026/02","26150","26150","23600","5.0000","5.0000","3","2550","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2026/03","15690","15690","14160","3.0000","3.0000","3","1530","9.8"
"DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","2026/04","135900","135900","122720","26.0000","26.0000","4","13180","9.7"
"DNK-E","電力機器事業部","E-00007705","NF125-CV 3P 125A (A)","","個","2025/06","19320","19320","14800","2.0000","2.0000","1","4520","23.4"
"DNK-E","電力機器事業部","E-00007705","NF125-CV 3P 125A (A)","","個","2025/09","11480","11480","7400","1.0000","1.0000","1","4080","35.5"
"DNK-E","電力機器事業部","E-00007705","NF125-CV 3P 125A (A)","","個","2025/10","11480","11480","7400","1.0000","1.0000","1","4080","35.5"
"DNK-E","電力機器事業部","E-00007705","NF125-CV 3P 125A (A)","","個","2025/12","32700","32700","22200","3.0000","3.0000","3","10500","32.1"
"DNK-E","電力機器事業部","E-00007705","NF125-CV 3P 125A (A)","","個","2026/01","19320","19320","14800","2.0000","2.0000","2","4520","23.4"
"DNK-E","電力機器事業部","E-00007708","NF125-CV 3P 125A (U)","","個","2025/08","8160","8160","7350","1.0000","1.0000","1","810","9.9"
"DNK-E","電力機器事業部","E-00007708","NF125-CV 3P 125A (U)","","個","2025/09","16320","16320","14700","2.0000","2.0000","2","1620","9.9"
"DNK-E","電力機器事業部","E-00007708","NF125-CV 3P 125A (U)","","個","2025/10","16320","16320","14700","2.0000","2.0000","2","1620","9.9"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/05","7330","7330","4750","1.0000","1.0000","1","2580","35.2"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/06","19650","19650","14250","3.0000","3.0000","2","5400","27.5"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/07","12320","12320","9500","2.0000","2.0000","1","2820","22.9"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/08","7330","7330","4750","1.0000","1.0000","1","2580","35.2"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/11","21990","21990","14250","3.0000","3.0000","3","7740","35.2"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2025/12","14660","14660","9500","2.0000","2.0000","1","5160","35.2"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2026/01","7330","7330","4750","1.0000","1.0000","1","2580","35.2"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2026/02","22050","22050","15200","3.0000","3.0000","3","6850","31.1"
"DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","2026/04","6160","6160","4750","1.0000","1.0000","1","1410","22.9"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2025/05","14330","14330","12920","3.0000","3.0000","2","1410","9.8"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2025/08","6430","6430","4720","1.0000","1.0000","1","1710","26.6"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2025/09","10460","10460","9440","2.0000","2.0000","1","1020","9.8"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2025/12","5230","5230","4720","1.0000","1.0000","1","510","9.8"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2026/02","6160","6160","3560","1.0000","1.0000","1","2600","42.2"
"DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","2026/04","36330","36330","33040","7.0000","7.0000","1","3290","9.1"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/05","165490","165490","114980","23.0000","23.0000","8","50510","30.5"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/06","45460","45460","33250","7.0000","7.0000","5","12210","26.9"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/07","112600","112600","76000","16.0000","16.0000","5","36600","32.5"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/08","21990","21990","14250","3.0000","3.0000","3","7740","35.2"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/09","18480","18480","14250","3.0000","3.0000","3","4230","22.9"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/10","108800","108800","71250","15.0000","15.0000","5","37550","34.5"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/11","44000","44000","28500","6.0000","6.0000","5","15500","35.2"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2025/12","211430","211430","137750","29.0000","29.0000","8","73680","34.8"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2026/01","57470","57470","38000","8.0000","8.0000","4","19470","33.9"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2026/02","12320","12320","9500","2.0000","2.0000","1","2820","22.9"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2026/03","207030","207030","142500","30.0000","30.0000","8","64530","31.2"
"DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","2026/04","178990","178990","118750","25.0000","25.0000","5","60240","33.7"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/06","57530","57530","45720","11.0000","11.0000","2","11810","20.5"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/07","5230","5230","4720","1.0000","1.0000","1","510","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/08","20920","20920","18880","4.0000","4.0000","2","2040","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/09","31380","31380","28320","6.0000","6.0000","3","3060","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/10","34030","34030","33040","7.0000","7.0000","5","990","2.9"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2025/11","31380","31380","28320","6.0000","6.0000","2","3060","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2026/02","10460","10460","9440","2.0000","2.0000","2","1020","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2026/03","15690","15690","14160","3.0000","3.0000","2","1530","9.8"
"DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","2026/04","67950","67950","61360","13.0000","13.0000","4","6590","9.7"
