"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00061673","SL-2XT50 (A)","","個","2024/04","38200","38200","28560","2.0000","2.0000","1","9640","25.2"
"DNK-E","電力機器事業部","E-00061681","SL-2XT65 (A)","","個","2023/06","74720","74720","53340","3.0000","3.0000","2","21380","28.6"
"DNK-E","電力機器事業部","E-00061681","SL-2XT65 (A)","","個","2023/07","25480","25480","17780","1.0000","1.0000","1","7700","30.2"
"DNK-E","電力機器事業部","E-00061681","SL-2XT65 (A)","","個","2024/01","30320","30320","20950","1.0000","1.0000","1","9370","30.9"
"DNK-E","電力機器事業部","E-00061685","SL-2XT80 (A)","","個","2023/06","93780","93780","70200","3.0000","3.0000","3","23580","25.1"
"DNK-E","電力機器事業部","E-00061685","SL-2XT80 (A)","","個","2023/11","39890","39890","27570","1.0000","1.0000","1","12320","30.9"
"DNK-E","電力機器事業部","E-00061685","SL-2XT80 (A)","","個","2024/01","39890","39890","27570","1.0000","1.0000","1","12320","30.9"
"DNK-E","電力機器事業部","E-00061685","SL-2XT80 (A)","","個","2024/02","39890","39890","27570","1.0000","1.0000","1","12320","30.9"
"DNK-E","電力機器事業部","E-00061852","SLD-T21 (U)","","個","2023/10","11440","11440","10400","2.0000","2.0000","1","1040","9.1"
"DNK-E","電力機器事業部","E-00061880","SLD-T80 (U)","","個","2024/04","48210","48210","45000","3.0000","3.0000","1","3210","6.7"
"DNK-E","電力機器事業部","E-00061885","SL-N125 AC200V(A)","","個","2023/08","46000","46000","37880","2.0000","2.0000","1","8120","17.7"
"DNK-E","電力機器事業部","E-00061885","SL-N125 AC200V(A)","","個","2024/04","108560","108560","89240","4.0000","4.0000","1","19320","17.8"
"DNK-E","電力機器事業部","E-00061893","SL-N150 AC200V(A)","","個","2024/04","37740","37740","28210","1.0000","1.0000","1","9530","25.3"
"DNK-E","電力機器事業部","E-00061917","SL-N220 AC200V(A)","","個","2023/08","121650","121650","100050","3.0000","3.0000","3","21600","17.8"
"DNK-E","電力機器事業部","E-00061917","SL-N220 AC200V(A)","","個","2024/04","89240","89240","66700","2.0000","2.0000","1","22540","25.3"
"DNK-E","電力機器事業部","E-00061925","SL-N300 AC200V(A)","","個","2023/08","97600","97600","80270","1.0000","1.0000","1","17330","17.8"
"DNK-E","電力機器事業部","E-00061925","SL-N300 AC200V(A)","","個","2023/12","116140","116140","80270","1.0000","1.0000","1","35870","30.9"
"DNK-E","電力機器事業部","E-00062005","SL-T100 (A)","","個","2024/01","123480","123480","85380","6.0000","6.0000","2","38100","30.9"
"DNK-E","電力機器事業部","E-00062005","SL-T100 (A)","","個","2024/04","20930","20930","14230","1.0000","1.0000","1","6700","32"
"DNK-E","電力機器事業部","E-00062009","SL-T21 (A)","","個","2023/09","5880","5880","4100","1.0000","1.0000","1","1780","30.3"
"DNK-E","電力機器事業部","E-00062009","SL-T21 (A)","","個","2023/11","5930","5930","4100","1.0000","1.0000","1","1830","30.9"
"DNK-E","電力機器事業部","E-00062009","SL-T21 (A)","","個","2023/12","23720","23720","16400","4.0000","4.0000","1","7320","30.9"
"DNK-E","電力機器事業部","E-00062012","SL-T21 (U)","","個","2023/06","3230","3230","3010","1.0000","1.0000","1","220","6.8"
"DNK-E","電力機器事業部","E-00062017","SL-T35 (A)","","個","2023/08","6070","6070","4240","1.0000","1.0000","1","1830","30.1"
"DNK-E","電力機器事業部","E-00062017","SL-T35 (A)","","個","2023/10","7220","7220","5000","1.0000","1.0000","1","2220","30.7"
"DNK-E","電力機器事業部","E-00062017","SL-T35 (A)","","個","2024/01","28880","28880","20000","4.0000","4.0000","2","8880","30.7"
"DNK-E","電力機器事業部","E-00062025","SL-T50 (A)","","個","2023/08","23100","23100","17280","3.0000","3.0000","1","5820","25.2"
"DNK-E","電力機器事業部","E-00062025","SL-T50 (A)","","個","2024/04","36360","36360","27160","4.0000","4.0000","1","9200","25.3"
"DNK-E","電力機器事業部","E-00062037","SL-T65 (A)","","個","2023/08","67860","67860","50820","6.0000","6.0000","1","17040","25.1"
"DNK-E","電力機器事業部","E-00062101","S-N125 AC200V(A)","","個","2023/06","12860","12860","10370","1.0000","1.0000","1","2490","19.4"
"DNK-E","電力機器事業部","E-00062104","S-N125 AC200V(U)","","個","2023/07","9620","9620","8960","1.0000","1.0000","1","660","6.9"
"DNK-E","電力機器事業部","E-00062104","S-N125 AC200V(U)","","個","2023/08","57720","57720","53760","6.0000","6.0000","1","3960","6.9"
"DNK-E","電力機器事業部","E-00062113","S-N150 AC100V(A)","","個","2023/09","19780","19780","16280","1.0000","1.0000","1","3500","17.7"
"DNK-E","電力機器事業部","E-00062116","S-N150 AC100V(U)","","個","2023/11","17760","17760","16580","1.0000","1.0000","1","1180","6.6"
"DNK-E","電力機器事業部","E-00062129","S-N180 AC100V(A)","","個","2023/08","23820","23820","16630","1.0000","1.0000","1","7190","30.2"
"DNK-E","電力機器事業部","E-00062193","S-N220 AC100V(A)","","個","2023/07","137940","137940","105950","5.0000","5.0000","2","31990","23.2"
"DNK-E","電力機器事業部","E-00062193","S-N220 AC100V(A)","","個","2023/08","56100","56100","42380","2.0000","2.0000","2","13720","24.5"
"DNK-E","電力機器事業部","E-00062241","S-N300 AC100V(A)","","個","2023/12","66980","66980","46690","1.0000","1.0000","1","20290","30.3"
"DNK-E","電力機器事業部","E-00062248","S-N300 AC200V(U)","","個","2023/10","36740","36740","34220","1.0000","1.0000","1","2520","6.9"
"DNK-E","電力機器事業部","E-00062300","S-N400 AC200V(U)","","個","2023/10","121530","121530","113190","3.0000","3.0000","1","8340","6.9"
"DNK-E","電力機器事業部","E-00062345","S-N600 AC200V(A)","","個","2024/01","105520","105520","86760","1.0000","1.0000","1","18760","17.8"
"DNK-E","電力機器事業部","E-00062493","SRD-T9 (A)","","個","2024/02","4600","4600","3440","2.0000","2.0000","1","1160","25.2"
"DNK-E","電力機器事業部","E-00062501","SRE-AA-050-D 10-50V設定値可変(A)","","個","2023/06","26900","26900","17200","2.0000","2.0000","1","9700","36.1"
"DNK-E","電力機器事業部","E-00062505","SRE-K (A)","","個","2023/05","13450","13450","8600","1.0000","1.0000","1","4850","36.1"
"DNK-E","電力機器事業部","E-00062505","SRE-K (A)","","個","2023/10","12890","12890","8600","1.0000","1.0000","1","4290","33.3"
"DNK-E","電力機器事業部","E-00062505","SRE-K (A)","","個","2023/12","35240","35240","20210","2.0000","2.0000","2","15030","42.7"
"DNK-E","電力機器事業部","E-00062505","SRE-K (A)","","個","2024/01","35240","35240","24380","2.0000","2.0000","1","10860","30.8"
"DNK-E","電力機器事業部","E-00062533","SRLD-K100 DC100V(A)","","個","2023/07","11700","11700","8160","2.0000","2.0000","1","3540","30.3"
"DNK-E","電力機器事業部","E-00062533","SRLD-K100 DC100V(A)","","個","2024/02","11700","11700","9620","2.0000","2.0000","1","2080","17.8"
"DNK-E","電力機器事業部","E-00062537","SRLD-K100 DC110V(A)","","個","2023/06","29200","29200","20400","5.0000","5.0000","2","8800","30.1"
"DNK-E","電力機器事業部","E-00062537","SRLD-K100 DC110V(A)","","個","2023/08","5840","5840","4080","1.0000","1.0000","1","1760","30.1"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2023/07","19120","19120","13360","4.0000","4.0000","1","5760","30.1"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2023/08","19120","19120","13360","4.0000","4.0000","1","5760","30.1"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2023/10","33460","33460","25150","7.0000","7.0000","2","8310","24.8"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2023/11","14340","14340","11790","3.0000","3.0000","1","2550","17.8"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2024/01","22560","22560","15720","4.0000","4.0000","1","6840","30.3"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2024/02","22560","22560","15720","4.0000","4.0000","1","6840","30.3"
"DNK-E","電力機器事業部","E-00062573","SRL-K100 AC100V(A)","","個","2024/04","19120","19120","15720","4.0000","4.0000","1","3400","17.8"
"DNK-E","電力機器事業部","E-00062576","SRL-K100 AC100V(U)","","個","2023/08","3110","3110","2880","1.0000","1.0000","1","230","7.4"
"DNK-E","電力機器事業部","E-00062597","SRL-T5 (A)","","個","2023/06","17040","17040","11906","8.0000","8.0000","4","5134","30.1"
"DNK-E","電力機器事業部","E-00062597","SRL-T5 (A)","","個","2023/11","36240","36240","22560","12.0000","12.0000","2","13680","37.7"
"DNK-E","電力機器事業部","E-00062600","SRL-T5 (U)","","個","2023/08","2960","2960","2760","2.0000","2.0000","1","200","6.8"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2023/07","3120","3120","2118","3.0000","3.0000","1","1002","32.1"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2023/08","5900","5900","3908","5.0000","5.0000","3","1992","33.8"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2023/10","17760","17760","13312","16.0000","16.0000","2","4448","25"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2023/11","2300","2300","1696","2.0000","2.0000","1","604","26.3"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2023/12","11100","11100","8320","10.0000","10.0000","2","2780","25"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2024/02","4440","4440","3328","4.0000","4.0000","1","1112","25"
"DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","2024/04","22200","22200","14036","20.0000","20.0000","2","8164","36.8"
"DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","2023/05","21290","21290","13657","23.0000","23.0000","7","7633","35.9"
"DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","2023/07","21620","21620","13478","23.0000","23.0000","5","8142","37.7"
"DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","2023/08","6510","6510","4148","7.0000","7.0000","3","2362","36.3"
"DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","2023/11","1240","1240","586","1.0000","1.0000","1","654","52.7"
"DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","2024/04","5210","5210","3599","5.0000","5.0000","2","1611","30.9"
"DNK-E","電力機器事業部","E-00062676","SR-T5FN AC100V 3A2B(U)","","個","2023/09","1000","1000","935","1.0000","1.0000","1","65","6.5"
"DNK-E","電力機器事業部","E-00062677","SR-T5JH AC100V 3A2B(A)","","個","2023/07","2010","2010","1500","1.0000","1.0000","1","510","25.4"
"DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","2023/07","64550","64550","34875","75.0000","75.0000","2","29675","46"
"DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","2023/08","5020","5020","3140","6.0000","6.0000","2","1880","37.5"
"DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","2023/09","30680","30680","21488","44.0000","44.0000","4","9192","30"
"DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","2023/10","60900","60900","46640","70.0000","70.0000","3","14260","23.4"
"DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","2023/12","6700","6700","6240","10.0000","10.0000","1","460","6.9"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2023/07","57850","57850","44720","65.0000","65.0000","1","13130","22.7"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2023/09","155150","155150","116123","145.0000","145.0000","4","39027","25.2"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2023/12","69550","69550","46930","65.0000","65.0000","1","22620","32.5"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2024/01","69550","69550","46930","65.0000","65.0000","1","22620","32.5"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2024/02","139100","139100","107250","130.0000","130.0000","2","31850","22.9"
"DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","2024/04","208650","208650","160875","195.0000","195.0000","2","47775","22.9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/05","55990","55990","42780","92.0000","92.0000","7","13210","23.6"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/06","135710","135710","75795","163.0000","163.0000","6","59915","44.1"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/07","64780","64780","39245","83.0000","83.0000","6","25535","39.4"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/08","30500","30500","23250","50.0000","50.0000","2","7250","23.8"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/09","40200","40200","27900","60.0000","60.0000","2","12300","30.6"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/10","6700","6700","6240","10.0000","10.0000","1","460","6.9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2023/11","49040","49040","44610","72.0000","72.0000","4","4430","9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2024/01","3350","3350","3120","5.0000","5.0000","2","230","6.9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2024/02","6700","6700","6240","10.0000","10.0000","1","460","6.9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2024/03","53600","53600","49920","80.0000","80.0000","4","3680","6.9"
"DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","2024/04","33500","33500","31200","50.0000","50.0000","3","2300","6.9"
"DNK-E","電力機器事業部","E-00062745","S-T100 (A)","","個","2023/08","9550","9550","6670","1.0000","1.0000","1","2880","30.2"
"DNK-E","電力機器事業部","E-00062745","S-T100 (A)","","個","2023/10","11360","11360","7850","1.0000","1.0000","1","3510","30.9"
"DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","2023/05","6180","6180","5050","1.0000","1.0000","1","1130","18.3"
"DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","2023/07","25500","25500","5810","1.0000","1.0000","1","19690","77.2"
"DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","2023/09","9690","9690","5050","1.0000","1.0000","1","4640","47.9"
"DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","2024/02","7270","7270","5050","1.0000","1.0000","1","2220","30.5"
"DNK-E","電力機器事業部","E-00062750","S-T10BC (B)","","個","2023/07","8220","8220","4662","6.0000","6.0000","1","3558","43.3"
"DNK-E","電力機器事業部","E-00062752","S-T10BC (U)","","個","2024/02","4840","4840","2820","4.0000","4.0000","1","2020","41.7"
"DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","2023/06","6250","6250","4000","5.0000","5.0000","1","2250","36"
"DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","2023/10","4500","4500","3030","3.0000","3.0000","1","1470","32.7"
"DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","2023/11","4500","4500","3030","3.0000","3.0000","1","1470","32.7"
"DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","2024/03","31000","31000","21800","22.0000","22.0000","2","9200","29.7"
"DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","2023/05","2900","2900","2282","3.0000","3.0000","3","618","21.3"
"DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","2023/06","2580","2580","2400","3.0000","3.0000","1","180","7"
"DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","2023/07","5160","5160","4800","6.0000","6.0000","1","360","7"
"DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","2023/08","860","860","800","1.0000","1.0000","1","60","7"
"DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","2024/01","2820","2820","2474","3.0000","3.0000","2","346","12.3"
"DNK-E","電力機器事業部","E-00062765","S-T20 (A)","","個","2023/06","18000","18000","12600","10.0000","10.0000","1","5400","30"
"DNK-E","電力機器事業部","E-00062765","S-T20 (A)","","個","2023/08","7140","7140","4440","3.0000","3.0000","1","2700","37.8"
"DNK-E","電力機器事業部","E-00062765","S-T20 (A)","","個","2024/03","30900","30900","22200","15.0000","15.0000","1","8700","28.2"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/05","2340","2340","2180","2.0000","2.0000","1","160","6.8"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/06","36550","36550","30260","29.0000","29.0000","5","6290","17.2"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/07","44760","44760","34880","32.0000","32.0000","3","9880","22.1"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/08","74610","74610","60260","54.0000","54.0000","6","14350","19.2"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/09","142720","142720","117330","103.0000","103.0000","5","25390","17.8"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/11","54800","54800","45500","40.0000","40.0000","2","9300","17"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2023/12","69870","69870","58840","51.0000","51.0000","5","11030","15.8"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2024/01","113830","113830","93040","81.0000","81.0000","7","20790","18.3"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2024/02","28770","28770","26880","21.0000","21.0000","3","1890","6.6"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2024/03","70700","70700","65090","51.0000","51.0000","4","5610","7.9"
"DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","2024/04","27400","27400","25600","20.0000","20.0000","1","1800","6.6"
"DNK-E","電力機器事業部","E-00062769","S-T20BC (A)","","個","2023/07","1920","1920","1340","1.0000","1.0000","1","580","30.2"
"DNK-E","電力機器事業部","E-00062769","S-T20BC (A)","","個","2023/11","2490","2490","1580","1.0000","1.0000","1","910","36.5"
"DNK-E","電力機器事業部","E-00062773","S-T21 (A)","","個","2023/10","8040","8040","5790","3.0000","3.0000","2","2250","28"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/06","27930","27930","26040","21.0000","21.0000","5","1890","6.8"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/08","11900","11900","6200","5.0000","5.0000","1","5700","47.9"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/09","28560","28560","14880","12.0000","12.0000","2","13680","47.9"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/10","12110","12110","6630","5.0000","5.0000","2","5480","45.3"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/11","5520","5520","2480","2.0000","2.0000","1","3040","55.1"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2023/12","1790","1790","1670","1.0000","1.0000","1","120","6.7"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2024/01","2760","2760","1670","1.0000","1.0000","1","1090","39.5"
"DNK-E","電力機器事業部","E-00062776","S-T21 (U)","","個","2024/02","2680","2680","1240","1.0000","1.0000","1","1440","53.7"
"DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2023/07","2220","2220","1530","1.0000","1.0000","1","690","31.1"
"DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2023/08","4440","4440","4220","2.0000","2.0000","1","220","5"
"DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2023/09","20350","20350","12000","5.0000","5.0000","1","8350","41"
"DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2023/12","3470","3470","1530","1.0000","1.0000","1","1940","55.9"
"DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2024/02","3340","3340","1770","1.0000","1.0000","1","1570","47"
"DNK-E","電力機器事業部","E-00062782","S-T25 (B)","","個","2023/09","7360","7360","5480","2.0000","2.0000","1","1880","25.5"
"DNK-E","電力機器事業部","E-00062784","S-T25 (U)","","個","2023/06","3780","3780","3520","2.0000","2.0000","1","260","6.9"
"DNK-E","電力機器事業部","E-00062784","S-T25 (U)","","個","2023/07","5670","5670","4590","3.0000","3.0000","1","1080","19"
"DNK-E","電力機器事業部","E-00062784","S-T25 (U)","","個","2024/01","3270","3270","2070","1.0000","1.0000","1","1200","36.7"
"DNK-E","電力機器事業部","E-00062785","S-T25BC (A)","","個","2023/07","6040","6040","4240","2.0000","2.0000","1","1800","29.8"
"DNK-E","電力機器事業部","E-00062786","S-T25BC (B)","","個","2024/02","4010","4010","2850","1.0000","1.0000","1","1160","28.9"
"DNK-E","電力機器事業部","E-00062788","S-T25BC (U)","","個","2023/10","3700","3700","1630","1.0000","1.0000","1","2070","55.9"
"DNK-E","電力機器事業部","E-00062789","S-T32 (A)","","個","2023/06","2500","2500","1830","1.0000","1.0000","1","670","26.8"
"DNK-E","電力機器事業部","E-00062792","S-T32 (U)","","個","2023/10","3000","3000","1840","1.0000","1.0000","1","1160","38.7"
"DNK-E","電力機器事業部","E-00062792","S-T32 (U)","","個","2024/02","2000","2000","1870","1.0000","1.0000","1","130","6.5"
"DNK-E","電力機器事業部","E-00062794","S-T32 BCSA AC200V (B)","","個","2024/03","39500","39500","28100","10.0000","10.0000","1","11400","28.9"
"DNK-E","電力機器事業部","E-00062801","S-T35 (A)","","個","2023/07","6400","6400","4800","2.0000","2.0000","1","1600","25"
"DNK-E","電力機器事業部","E-00062801","S-T35 (A)","","個","2023/09","11340","11340","8460","3.0000","3.0000","1","2880","25.4"
"DNK-E","電力機器事業部","E-00062801","S-T35 (A)","","個","2023/12","8160","8160","5640","2.0000","2.0000","1","2520","30.9"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/05","4440","4440","3640","2.0000","2.0000","1","800","18"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/06","30250","30250","26660","13.0000","13.0000","4","3590","11.9"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/07","28860","28860","24910","13.0000","13.0000","2","3950","13.7"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/08","21680","21680","15310","8.0000","8.0000","3","6370","29.4"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/09","15720","15720","8280","4.0000","4.0000","2","7440","47.3"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/10","41370","41370","29370","16.0000","16.0000","3","12000","29"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/11","16960","16960","11170","6.0000","6.0000","2","5790","34.1"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2023/12","4440","4440","4140","2.0000","2.0000","1","300","6.8"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2024/01","4050","4050","2440","1.0000","1.0000","1","1610","39.8"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2024/03","39150","39150","27300","15.0000","15.0000","1","11850","30.3"
"DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","2024/04","51660","51660","43920","18.0000","18.0000","3","7740","15"
"DNK-E","電力機器事業部","E-00062805","S-T35BC (A)","","個","2024/01","9520","9520","5940","2.0000","2.0000","1","3580","37.6"
"DNK-E","電力機器事業部","E-00062809","S-T50 (A)","","個","2023/06","4130","4130","2900","1.0000","1.0000","1","1230","29.8"
"DNK-E","電力機器事業部","E-00062809","S-T50 (A)","","個","2023/08","15400","15400","11520","4.0000","4.0000","1","3880","25.2"
"DNK-E","電力機器事業部","E-00062809","S-T50 (A)","","個","2023/09","9840","9840","6800","2.0000","2.0000","1","3040","30.9"
"DNK-E","電力機器事業部","E-00062810","S-T50 (B)","","個","2023/09","20120","20120","15520","4.0000","4.0000","1","4600","22.9"
"DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","2023/06","10800","10800","9650","4.0000","4.0000","2","1150","10.6"
"DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","2023/07","13350","13350","10900","5.0000","5.0000","1","2450","18.4"
"DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","2023/12","4910","4910","2180","1.0000","1.0000","1","2730","55.6"
"DNK-E","電力機器事業部","E-00062817","S-T65 (A)","","個","2023/11","36600","36600","31440","6.0000","6.0000","1","5160","14.1"
"DNK-E","電力機器事業部","E-00062820","S-T65 (U)","","個","2023/05","7730","7730","6740","2.0000","2.0000","2","990","12.8"
"DNK-E","電力機器事業部","E-00062820","S-T65 (U)","","個","2023/07","36350","36350","16850","5.0000","5.0000","1","19500","53.6"
"DNK-E","電力機器事業部","E-00062820","S-T65 (U)","","個","2023/12","4120","4120","3370","1.0000","1.0000","1","750","18.2"
"DNK-E","電力機器事業部","E-00062821","S-T80 (A)","","個","2023/09","8170","8170","6120","1.0000","1.0000","1","2050","25.1"
"DNK-E","電力機器事業部","E-00062821","S-T80 (A)","","個","2024/03","60000","60000","43200","6.0000","6.0000","1","16800","28"
"DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","2023/05","5670","5670","4630","1.0000","1.0000","1","1040","18.3"
"DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","2023/06","35040","35040","18520","4.0000","4.0000","1","16520","47.1"
"DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","2023/07","5670","5670","4630","1.0000","1.0000","1","1040","18.3"
"DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","2023/08","5670","5670","5280","1.0000","1.0000","1","390","6.9"
"DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","2023/10","10420","10420","4630","1.0000","1.0000","1","5790","55.6"
"DNK-E","電力機器事業部","E-00063133","TH-N120 (A)","","個","2023/10","12100","12100","11500","5.0000","5.0000","1","600","5"
"DNK-E","電力機器事業部","E-00063136","TH-N120 (U)","","個","2024/02","2720","2720","1870","1.0000","1.0000","1","850","31.3"
"DNK-E","電力機器事業部","E-00063140","TH-N120KP (U)","","個","2023/09","5120","5120","4780","2.0000","2.0000","1","340","6.6"
"DNK-E","電力機器事業部","E-00063160","TH-N120TAHZKP (U)","","個","2023/08","21360","21360","19920","6.0000","6.0000","1","1440","6.7"
"DNK-E","電力機器事業部","E-00063320","TH-N220HZKP (U)","","個","2023/07","12440","12440","11600","2.0000","2.0000","2","840","6.8"
"DNK-E","電力機器事業部","E-00063481","TH-T18 0.12A-11A (A)","","個","2024/01","850","850","732","1.0000","1.0000","1","118","13.9"
"DNK-E","電力機器事業部","E-00063481","TH-T18 0.12A-11A (A)","","個","2024/02","5280","5280","2928","4.0000","4.0000","1","2352","44.5"
"DNK-E","電力機器事業部","E-00063481","TH-T18 0.12A-11A (A)","","個","2024/03","2550","2550","1950","3.0000","3.0000","1","600","23.5"
"DNK-E","電力機器事業部","E-00063484","TH-T18 0.12A-11A (U)","","個","2023/10","680","680","632","1.0000","1.0000","1","48","7.1"
"DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","2023/05","7520","7520","6995","8.0000","8.0000","2","525","7"
"DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","2023/06","16160","16160","14965","16.0000","16.0000","16","1195","7.4"
"DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","2023/07","6590","6590","6130","7.0000","7.0000","2","460","7"
"DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","2023/08","2020","2020","1805","2.0000","2.0000","2","215","10.6"
"DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","2023/09","4040","4040","3760","4.0000","4.0000","2","280","6.9"
