"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00023428","NV63-CV 3P 15A 30mA (U)","","個","2021/10","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023428","NV63-CV 3P 15A 30mA (U)","","個","2022/01","7820","7820","6980","2.0000","2.0000","1","840","10.7"
"DNK-E","電力機器事業部","E-00023428","NV63-CV 3P 15A 30mA (U)","","個","2022/02","86020","86020","76780","22.0000","22.0000","2","9240","10.7"
"DNK-E","電力機器事業部","E-00023429","NV63-CV 3P 20A 30mA (A)","","個","2021/08","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023429","NV63-CV 3P 20A 30mA (A)","","個","2021/10","9240","9240","7480","2.0000","2.0000","1","1760","19"
"DNK-E","電力機器事業部","E-00023429","NV63-CV 3P 20A 30mA (A)","","個","2021/11","4620","4620","3740","1.0000","1.0000","1","880","19"
"DNK-E","電力機器事業部","E-00023430","NV63-CV 3P 20A 30mA (B)","","個","2021/10","9240","9240","8320","2.0000","2.0000","1","920","10"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/05","11730","11730","10470","3.0000","3.0000","1","1260","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/08","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/09","62560","62560","55840","16.0000","16.0000","4","6720","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/10","23460","23460","20940","6.0000","6.0000","3","2520","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/11","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2021/12","7820","7820","6980","2.0000","2.0000","2","840","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2022/02","82110","82110","73290","21.0000","21.0000","2","8820","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2022/03","86020","86020","76780","22.0000","22.0000","2","9240","10.7"
"DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","2022/04","4620","4620","3490","1.0000","1.0000","1","1130","24.5"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2021/06","42240","42240","29920","8.0000","8.0000","3","12320","29.2"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2021/08","5720","5720","3740","1.0000","1.0000","1","1980","34.6"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2021/10","4620","4620","3740","1.0000","1.0000","1","880","19"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2021/11","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2021/12","4620","4620","3740","1.0000","1.0000","1","880","19"
"DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","2022/03","10560","10560","7480","2.0000","2.0000","1","3080","29.2"
"DNK-E","電力機器事業部","E-00023434","NV63-CV 3P 30A 30mA (B)","","個","2021/10","9240","9240","8320","2.0000","2.0000","2","920","10"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/05","11730","11730","10470","3.0000","3.0000","2","1260","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/06","7820","7820","6980","2.0000","2.0000","1","840","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/07","7820","7820","6980","2.0000","2.0000","1","840","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/08","109480","109480","97720","28.0000","28.0000","5","11760","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/09","187680","187680","167520","48.0000","48.0000","6","20160","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/10","70380","70380","62820","18.0000","18.0000","2","7560","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/11","101660","101660","90740","26.0000","26.0000","2","10920","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2021/12","35190","35190","31410","9.0000","9.0000","5","3780","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2022/02","66470","66470","59330","17.0000","17.0000","6","7140","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2022/03","82110","82110","73290","21.0000","21.0000","2","8820","10.7"
"DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","2022/04","117710","117710","101210","29.0000","29.0000","7","16500","14"
"DNK-E","電力機器事業部","E-00023437","NV63-CV 3P 40A 30mA (A)","","個","2021/08","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023437","NV63-CV 3P 40A 30mA (A)","","個","2022/03","10560","10560","7480","2.0000","2.0000","1","3080","29.2"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2021/07","7820","7820","6980","2.0000","2.0000","2","840","10.7"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2021/08","15640","15640","13960","4.0000","4.0000","2","1680","10.7"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2021/09","35190","35190","31410","9.0000","9.0000","5","3780","10.7"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2021/10","31280","31280","27920","8.0000","8.0000","2","3360","10.7"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2022/02","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","2022/03","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2021/05","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2021/06","15840","15840","11220","3.0000","3.0000","1","4620","29.2"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2021/08","9960","9960","7480","2.0000","2.0000","2","2480","24.9"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2021/10","9900","9900","7480","2.0000","2.0000","2","2420","24.4"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2021/11","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","2022/02","29040","29040","22440","6.0000","6.0000","2","6600","22.7"
"DNK-E","電力機器事業部","E-00023442","NV63-CV 3P 50A 30mA (B)","","個","2021/07","9240","9240","8320","2.0000","2.0000","1","920","10"
"DNK-E","電力機器事業部","E-00023442","NV63-CV 3P 50A 30mA (B)","","個","2021/11","4620","4620","4160","1.0000","1.0000","1","460","10"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/05","19550","19550","17450","5.0000","5.0000","2","2100","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/07","35190","35190","31410","9.0000","9.0000","2","3780","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/08","3910","3910","3490","1.0000","1.0000","1","420","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/09","39100","39100","34900","10.0000","10.0000","4","4200","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/10","19550","19550","17450","5.0000","5.0000","3","2100","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2021/12","31280","31280","27920","8.0000","8.0000","4","3360","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2022/01","4680","4680","3490","1.0000","1.0000","1","1190","25.4"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2022/02","86020","86020","76780","22.0000","22.0000","3","9240","10.7"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2022/03","47630","47630","41880","12.0000","12.0000","3","5750","12.1"
"DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","2022/04","9190","9190","6980","2.0000","2.0000","2","2210","24"
"DNK-E","電力機器事業部","E-00023445","NV63-CV 3P (5A) 1/2/500mA換(A)","","個","2021/07","9240","9240","7480","2.0000","2.0000","1","1760","19"
"DNK-E","電力機器事業部","E-00023461","NV63-CV 3P 30A 1/2/500mA換(A)","","個","2021/06","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"DNK-E","電力機器事業部","E-00023465","NV63-CV 3P 40A 1/2/500mA換(A)","","個","2022/03","23400","23400","18700","5.0000","5.0000","1","4700","20.1"
"DNK-E","電力機器事業部","E-00023469","NV63-CV 3P 50A 1/2/500mA換(A)","","個","2021/11","31680","31680","22440","6.0000","6.0000","1","9240","29.2"
"DNK-E","電力機器事業部","E-00023469","NV63-CV 3P 50A 1/2/500mA換(A)","","個","2022/02","23400","23400","18700","5.0000","5.0000","1","4700","20.1"
"DNK-E","電力機器事業部","E-00023469","NV63-CV 3P 50A 1/2/500mA換(A)","","個","2022/03","4620","4620","3740","1.0000","1.0000","1","880","19"
"DNK-E","電力機器事業部","E-00023482","NV63-CV 3P 60A 30mA (B)","","個","2021/05","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00023482","NV63-CV 3P 60A 30mA (B)","","個","2021/08","21420","21420","14280","3.0000","3.0000","1","7140","33.3"
"DNK-E","電力機器事業部","E-00023482","NV63-CV 3P 60A 30mA (B)","","個","2021/10","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00023482","NV63-CV 3P 60A 30mA (B)","","個","2021/12","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00023484","NV63-CV 3P 60A 30mA (U)","","個","2021/09","66600","66600","60000","15.0000","15.0000","2","6600","9.9"
"DNK-E","電力機器事業部","E-00023484","NV63-CV 3P 60A 30mA (U)","","個","2021/10","8880","8880","8000","2.0000","2.0000","1","880","9.9"
"DNK-E","電力機器事業部","E-00023484","NV63-CV 3P 60A 30mA (U)","","個","2022/01","17760","17760","16000","4.0000","4.0000","1","1760","9.9"
"DNK-E","電力機器事業部","E-00023485","NV63-CV 3P 60A 1/2/500mA換(A)","","個","2022/04","26800","26800","21400","5.0000","5.0000","1","5400","20.1"
"DNK-E","電力機器事業部","E-00023505","NV250-CV 3P 125A 30mA (A)","","個","2021/10","42210","42210","34440","3.0000","3.0000","1","7770","18.4"
"DNK-E","電力機器事業部","E-00023506","NV250-CV 3P 125A 30mA (B)","","個","2021/06","14070","14070","12760","1.0000","1.0000","1","1310","9.3"
"DNK-E","電力機器事業部","E-00023506","NV250-CV 3P 125A 30mA (B)","","個","2021/10","14070","14070","12760","1.0000","1.0000","1","1310","9.3"
"DNK-E","電力機器事業部","E-00023509","NV250-CV 3P 125A 1/2/500mA換(A)","","個","2022/02","16080","16080","11480","1.0000","1.0000","1","4600","28.6"
"DNK-E","電力機器事業部","E-00023512","NV250-CV 3P 125A 1/2/500mA換(U)","","個","2021/10","11890","11890","10720","1.0000","1.0000","1","1170","9.8"
"DNK-E","電力機器事業部","E-00023512","NV250-CV 3P 125A 1/2/500mA換(U)","","個","2021/11","11890","11890","10720","1.0000","1.0000","1","1170","9.8"
"DNK-E","電力機器事業部","E-00023512","NV250-CV 3P 125A 1/2/500mA換(U)","","個","2022/02","142680","142680","128640","12.0000","12.0000","1","14040","9.8"
"DNK-E","電力機器事業部","E-00023513","NV250-CV 3P 150A 30mA (A)","","個","2021/11","14070","14070","11480","1.0000","1.0000","1","2590","18.4"
"DNK-E","電力機器事業部","E-00023513","NV250-CV 3P 150A 30mA (A)","","個","2022/03","16080","16080","11480","1.0000","1.0000","1","4600","28.6"
"DNK-E","電力機器事業部","E-00023517","NV250-CV 3P 150A 1/2/500mA換(A)","","個","2022/02","59160","59160","45920","4.0000","4.0000","2","13240","22.4"
"DNK-E","電力機器事業部","E-00023520","NV250-CV 3P 150A 1/2/500mA換(U)","","個","2021/07","23780","23780","21440","2.0000","2.0000","1","2340","9.8"
"DNK-E","電力機器事業部","E-00023520","NV250-CV 3P 150A 1/2/500mA換(U)","","個","2021/10","23780","23780","21440","2.0000","2.0000","1","2340","9.8"
"DNK-E","電力機器事業部","E-00023520","NV250-CV 3P 150A 1/2/500mA換(U)","","個","2022/02","166460","166460","150080","14.0000","14.0000","1","16380","9.8"
"DNK-E","電力機器事業部","E-00023521","NV250-CV 3P 175A 30mA (A)","","個","2021/10","42210","42210","34440","3.0000","3.0000","1","7770","18.4"
"DNK-E","電力機器事業部","E-00023525","NV250-CV 3P 175A 1/2/500mA換(A)","","個","2022/01","14360","14360","11480","1.0000","1.0000","1","2880","20.1"
"DNK-E","電力機器事業部","E-00023525","NV250-CV 3P 175A 1/2/500mA換(A)","","個","2022/02","14360","14360","11480","1.0000","1.0000","1","2880","20.1"
"DNK-E","電力機器事業部","E-00023525","NV250-CV 3P 175A 1/2/500mA換(A)","","個","2022/04","16080","16080","11480","1.0000","1.0000","1","4600","28.6"
"DNK-E","電力機器事業部","E-00023528","NV250-CV 3P 175A 1/2/500mA換(U)","","個","2021/07","11890","11890","10720","1.0000","1.0000","1","1170","9.8"
"DNK-E","電力機器事業部","E-00023528","NV250-CV 3P 175A 1/2/500mA換(U)","","個","2021/08","11890","11890","10720","1.0000","1.0000","1","1170","9.8"
"DNK-E","電力機器事業部","E-00023528","NV250-CV 3P 175A 1/2/500mA換(U)","","個","2021/12","11890","11890","10720","1.0000","1.0000","1","1170","9.8"
"DNK-E","電力機器事業部","E-00023533","NV250-CV 3P 200A 1/2/500mA換(A)","","個","2021/11","16080","16080","11480","1.0000","1.0000","1","4600","28.6"
"DNK-E","電力機器事業部","E-00023536","NV250-CV 3P 200A 1/2/500mA換(U)","","個","2022/03","166460","166460","150080","14.0000","14.0000","1","16380","9.8"
"DNK-E","電力機器事業部","E-00023538","NV250-CV 3P 225A 30mA (B)","","個","2021/08","28140","28140","25520","2.0000","2.0000","1","2620","9.3"
"DNK-E","電力機器事業部","E-00023538","NV250-CV 3P 225A 30mA (B)","","個","2021/10","28140","28140","25520","2.0000","2.0000","2","2620","9.3"
"DNK-E","電力機器事業部","E-00023538","NV250-CV 3P 225A 30mA (B)","","個","2022/03","14070","14070","12760","1.0000","1.0000","1","1310","9.3"
"DNK-E","電力機器事業部","E-00023541","NV250-CV 3P 225A 1/2/500mA換(A)","","個","2021/07","14360","14360","11480","1.0000","1.0000","1","2880","20.1"
"DNK-E","電力機器事業部","E-00023544","NV250-CV 3P 225A 1/2/500mA換(U)","","個","2021/06","35400","35400","32160","3.0000","3.0000","1","3240","9.2"
"DNK-E","電力機器事業部","E-00023544","NV250-CV 3P 225A 1/2/500mA換(U)","","個","2022/01","0","-35400","-32160","0.0000","-3.0000","1","-3240","9.2"
"DNK-E","電力機器事業部","E-00023544","NV250-CV 3P 225A 1/2/500mA換(U)","","個","2022/02","166460","166460","150080","14.0000","14.0000","1","16380","9.8"
"DNK-E","電力機器事業部","E-00023546","NV250-CV 3P 250A 30mA (B)","","個","2021/10","28060","28060","25440","1.0000","1.0000","1","2620","9.3"
"DNK-E","電力機器事業部","E-00023546","NV250-CV 3P 250A 30mA (B)","","個","2021/12","56120","56120","50880","2.0000","2.0000","2","5240","9.3"
"DNK-E","電力機器事業部","E-00023546","NV250-CV 3P 250A 30mA (B)","","個","2022/01","56120","56120","50880","2.0000","2.0000","1","5240","9.3"
"DNK-E","電力機器事業部","E-00023546","NV250-CV 3P 250A 30mA (B)","","個","2022/02","28060","28060","25440","1.0000","1.0000","1","2620","9.3"
"DNK-E","電力機器事業部","E-00023568","NV400-CW 3P 300A 1/2/500mA換(U)","","個","2021/08","53460","53460","48180","2.0000","2.0000","1","5280","9.9"
"DNK-E","電力機器事業部","E-00023648","NV125-CVF 3P 75A 1/2/500mA換 AL-SLT(U)","","個","2022/02","14120","14120","12760","2.0000","2.0000","1","1360","9.6"
"DNK-E","電力機器事業部","E-00023648","NV125-CVF 3P 75A 1/2/500mA換 AL-SLT(U)","","個","2022/03","14120","14120","12760","2.0000","2.0000","1","1360","9.6"
"DNK-E","電力機器事業部","E-00023652","NV125-CVF 3P 100A 1/2/500mA換 AL-SLT(U)","","個","2022/03","14120","14120","12760","2.0000","2.0000","1","1360","9.6"
"DNK-E","電力機器事業部","E-00023652","NV125-CVF 3P 100A 1/2/500mA換 AL-SLT(U)","","個","2022/04","14120","14120","12760","2.0000","2.0000","1","1360","9.6"
"DNK-E","電力機器事業部","E-00023876","NV63-CVF 3P 15A 100mA AL-SLT(U)","","個","2022/02","4720","4720","4230","1.0000","1.0000","1","490","10.4"
"DNK-E","電力機器事業部","E-00023884","NV63-CVF 3P 30A 100mA AL-SLT(U)","","個","2022/02","14160","14160","12690","3.0000","3.0000","2","1470","10.4"
"DNK-E","電力機器事業部","E-00023892","NV63-CVF 3P 50A 100mA AL-SLT(U)","","個","2022/02","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00023956","NV63-CVF 3P 60A 100mA AL-SLT(U)","","個","2022/02","21000","21000","18920","4.0000","4.0000","1","2080","9.9"
"DNK-E","電力機器事業部","E-00024180","NV125-CV 3P 100A 1/2/500mA換 AL-SLT(U)","","個","2021/11","42360","42360","38280","6.0000","6.0000","3","4080","9.6"
"DNK-E","電力機器事業部","E-00024180","NV125-CV 3P 100A 1/2/500mA換 AL-SLT(U)","","個","2021/12","14120","14120","12760","2.0000","2.0000","1","1360","9.6"
"DNK-E","電力機器事業部","E-00024192","NV125-CV 3P 60A 1/2/500mA換 AL-SLT(U)","","個","2021/11","7060","7060","6380","1.0000","1.0000","1","680","9.6"
"DNK-E","電力機器事業部","E-00024204","NV125-CV 3P 75A 1/2/500mA換 AL-SLT(U)","","個","2021/12","7060","7060","6380","1.0000","1.0000","1","680","9.6"
"DNK-E","電力機器事業部","E-00024216","NV125-CV 3P 125A 1/2/500mA換 AL-SLT(U)","","個","2021/12","20640","20640","18600","2.0000","2.0000","1","2040","9.9"
"DNK-E","電力機器事業部","E-00024349","NV30-CS 3P 20A 30mA AL(A)","","個","2022/02","9020","9020","6900","2.0000","2.0000","1","2120","23.5"
"DNK-E","電力機器事業部","E-00024370","NV30-CS 3P 20A 100mA AL(B)","","個","2021/07","5740","5740","3830","1.0000","1.0000","1","1910","33.3"
"DNK-E","電力機器事業部","E-00024513","NV63-CV 2P 30A 30mA AL(A)","","個","2021/11","5760","5760","4110","1.0000","1.0000","1","1650","28.6"
"DNK-E","電力機器事業部","E-00024517","NV63-CV 2P 40A 30mA AL(A)","","個","2021/06","17310","17310","12330","3.0000","3.0000","3","4980","28.8"
"DNK-E","電力機器事業部","E-00024517","NV63-CV 2P 40A 30mA AL(A)","","個","2021/08","5770","5770","4110","1.0000","1.0000","1","1660","28.8"
"DNK-E","電力機器事業部","E-00024517","NV63-CV 2P 40A 30mA AL(A)","","個","2022/02","5770","5770","4110","1.0000","1.0000","1","1660","28.8"
"DNK-E","電力機器事業部","E-00024521","NV63-CV 2P 50A 30mA AL(A)","","個","2021/06","17310","17310","12330","3.0000","3.0000","3","4980","28.8"
"DNK-E","電力機器事業部","E-00024521","NV63-CV 2P 50A 30mA AL(A)","","個","2021/08","11540","11540","8220","2.0000","2.0000","2","3320","28.8"
"DNK-E","電力機器事業部","E-00024521","NV63-CV 2P 50A 30mA AL(A)","","個","2021/11","5770","5770","4110","1.0000","1.0000","1","1660","28.8"
"DNK-E","電力機器事業部","E-00024521","NV63-CV 2P 50A 30mA AL(A)","","個","2022/03","5770","5770","4110","1.0000","1.0000","1","1660","28.8"
"DNK-E","電力機器事業部","E-00024569","NV63-CV 3P 30A 30mA AL(A)","","個","2021/06","6050","6050","4290","1.0000","1.0000","1","1760","29.1"
"DNK-E","電力機器事業部","E-00024569","NV63-CV 3P 30A 30mA AL(A)","","個","2021/07","6050","6050","4290","1.0000","1.0000","1","1760","29.1"
"DNK-E","電力機器事業部","E-00024569","NV63-CV 3P 30A 30mA AL(A)","","個","2021/08","18150","18150","12870","3.0000","3.0000","2","5280","29.1"
"DNK-E","電力機器事業部","E-00024569","NV63-CV 3P 30A 30mA AL(A)","","個","2021/12","6050","6050","4290","1.0000","1.0000","1","1760","29.1"
"DNK-E","電力機器事業部","E-00024573","NV63-CV 3P 40A 30mA AL(A)","","個","2021/08","12100","12100","8580","2.0000","2.0000","1","3520","29.1"
"DNK-E","電力機器事業部","E-00024576","NV63-CV 3P 40A 30mA AL(U)","","個","2022/02","5370","5370","4010","1.0000","1.0000","1","1360","25.3"
"DNK-E","電力機器事業部","E-00024577","NV63-CV 3P 50A 30mA AL(A)","","個","2021/08","6050","6050","4290","1.0000","1.0000","1","1760","29.1"
"DNK-E","電力機器事業部","E-00024656","NV63-CV 2P 20A 30mA AL-SLT(U)","","個","2021/06","13500","13500","12150","3.0000","3.0000","1","1350","10"
"DNK-E","電力機器事業部","E-00024708","NV63-CV 3P 15A 30mA AL-SLT(U)","","個","2021/08","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00024712","NV63-CV 3P 20A 30mA AL-SLT(U)","","個","2021/06","4720","4720","4230","1.0000","1.0000","1","490","10.4"
"DNK-E","電力機器事業部","E-00024716","NV63-CV 3P 30A 30mA AL-SLT(U)","","個","2021/06","4720","4720","4230","1.0000","1.0000","1","490","10.4"
"DNK-E","電力機器事業部","E-00024716","NV63-CV 3P 30A 30mA AL-SLT(U)","","個","2021/08","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00024716","NV63-CV 3P 30A 30mA AL-SLT(U)","","個","2021/09","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00024716","NV63-CV 3P 30A 30mA AL-SLT(U)","","個","2021/11","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00024716","NV63-CV 3P 30A 30mA AL-SLT(U)","","個","2021/12","23600","23600","21150","5.0000","5.0000","1","2450","10.4"
"DNK-E","電力機器事業部","E-00024720","NV63-CV 3P 40A 30mA AL-SLT(U)","","個","2021/06","23600","23600","21150","5.0000","5.0000","1","2450","10.4"
"DNK-E","電力機器事業部","E-00024720","NV63-CV 3P 40A 30mA AL-SLT(U)","","個","2021/08","9440","9440","8460","2.0000","2.0000","1","980","10.4"
"DNK-E","電力機器事業部","E-00024741","NV63-CV 3P 30A 1/2/500mA換 AL-SLT(A)","","個","2021/07","6380","6380","4530","1.0000","1.0000","1","1850","29"
"DNK-E","電力機器事業部","E-00024764","NV63-CV 3P 60A 30mA AL-SLT(U)","","個","2021/08","5250","5250","4730","1.0000","1.0000","1","520","9.9"
"DNK-E","電力機器事業部","E-00024984","NV250-CV 3P 125A 1/2/500mA換 AL-SLT(U)","","個","2021/07","25400","25400","22900","2.0000","2.0000","1","2500","9.8"
"DNK-E","電力機器事業部","E-00024984","NV250-CV 3P 125A 1/2/500mA換 AL-SLT(U)","","個","2021/10","12700","12700","11450","1.0000","1.0000","1","1250","9.8"
"DNK-E","電力機器事業部","E-00024992","NV250-CV 3P 150A 1/2/500mA換 AL-SLT(U)","","個","2021/06","304800","304800","274800","24.0000","24.0000","2","30000","9.8"
"DNK-E","電力機器事業部","E-00024992","NV250-CV 3P 150A 1/2/500mA換 AL-SLT(U)","","個","2021/07","63500","63500","57250","5.0000","5.0000","2","6250","9.8"
"DNK-E","電力機器事業部","E-00024992","NV250-CV 3P 150A 1/2/500mA換 AL-SLT(U)","","個","2021/09","25400","25400","22900","2.0000","2.0000","1","2500","9.8"
"DNK-E","電力機器事業部","E-00025000","NV250-CV 3P 175A 1/2/500mA換 AL-SLT(U)","","個","2021/06","25400","25400","22900","2.0000","2.0000","1","2500","9.8"
"DNK-E","電力機器事業部","E-00025000","NV250-CV 3P 175A 1/2/500mA換 AL-SLT(U)","","個","2021/07","12700","12700","11450","1.0000","1.0000","1","1250","9.8"
"DNK-E","電力機器事業部","E-00025000","NV250-CV 3P 175A 1/2/500mA換 AL-SLT(U)","","個","2021/09","12700","12700","11450","1.0000","1.0000","1","1250","9.8"
"DNK-E","電力機器事業部","E-00025008","NV250-CV 3P 200A 1/2/500mA換 AL-SLT(U)","","個","2021/06","139700","139700","125950","11.0000","11.0000","1","13750","9.8"
"DNK-E","電力機器事業部","E-00025016","NV250-CV 3P 225A 1/2/500mA換 AL-SLT(U)","","個","2021/06","165100","165100","148850","13.0000","13.0000","2","16250","9.8"
"DNK-E","電力機器事業部","E-00025024","NV250-CV 3P 250A 1/2/500mA換 AL-SLT(U)","","個","2021/09","24520","24520","22100","1.0000","1.0000","1","2420","9.9"
"DNK-E","電力機器事業部","E-00025278","NV125-SVF 3P 125A  1/2/500mA換(B)","","個","2021/07","23020","23020","20880","1.0000","1.0000","1","2140","9.3"
"DNK-E","電力機器事業部","E-00025282","NV32-SVF 2P (5A) 30mA (B)","","個","2022/04","7220","7220","6560","2.0000","2.0000","1","660","9.1"
"DNK-E","電力機器事業部","E-00025309","NV32-SVF 3P 15A 30mA (A)","","個","2021/09","5360","5360","4280","1.0000","1.0000","1","1080","20.1"
"DNK-E","電力機器事業部","E-00025310","NV32-SVF 3P 15A 30mA (B)","","個","2021/08","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00025310","NV32-SVF 3P 15A 30mA (B)","","個","2021/09","114240","114240","76160","16.0000","16.0000","1","38080","33.3"
"DNK-E","電力機器事業部","E-00025310","NV32-SVF 3P 15A 30mA (B)","","個","2022/02","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00025310","NV32-SVF 3P 15A 30mA (B)","","個","2022/04","71400","71400","47600","10.0000","10.0000","1","23800","33.3"
"DNK-E","電力機器事業部","E-00025318","NV32-SVF 3P 30A 30mA (B)","","個","2021/05","14280","14280","9520","2.0000","2.0000","2","4760","33.3"
"DNK-E","電力機器事業部","E-00025318","NV32-SVF 3P 30A 30mA (B)","","個","2021/06","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00025318","NV32-SVF 3P 30A 30mA (B)","","個","2021/08","7140","7140","4760","1.0000","1.0000","1","2380","33.3"
"DNK-E","電力機器事業部","E-00025318","NV32-SVF 3P 30A 30mA (B)","","個","2021/10","14280","14280","9520","2.0000","2.0000","2","4760","33.3"
